timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox
2022-12-12T09:15:39.746Z,go ,g,g,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:39.842Z,go ,o,o,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:39.943Z,go , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:40.221Z,get ,g,g,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:40.372Z,get ,e,e,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:40.746Z,get ,t,t,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:40.914Z,get , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:41.330Z,late ,l,l,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:41.467Z,late ,a,a,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:41.667Z,late ,t,t,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:41.836Z,late ,e,e,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:42.051Z,late , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:42.236Z,we ,w,w,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:42.403Z,we ,e,e,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:42.562Z,we , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:42.876Z,both ,b,b,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:43.027Z,both ,o,o,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:43.482Z,both ,t,t,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:43.835Z,both ,h,h,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:43.977Z,both , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:44.250Z,general ,g,g,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:44.403Z,general ,e,e,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:44.771Z,general ,n,n,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:45.125Z,general ,e,e,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:45.499Z,general ,r,r,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:45.596Z,general ,a,a,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:45.829Z,general ,l,l,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:46.018Z,general , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:46.419Z,from ,f,f,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:46.680Z,from ,r,r,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:46.845Z,from ,o,o,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:47.018Z,from ,m,m,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:47.323Z,from , , ,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:47.547Z,if,i,i,semicolemakdh,58,words,10,english,null
2022-12-12T09:15:47.772Z,if,f,f,semicolemakdh,58,words,10,english,null
2022-12-12T09:16:45.202Z,pharmacy ,p,p,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:45.301Z,pharmacy ,h,h,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:45.477Z,pharmacy ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:45.848Z,pharmacy ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:46.168Z,pharmacy ,m,m,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:46.348Z,pharmacy ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:46.606Z,pharmacy ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:46.926Z,pharmacy ,y,y,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:47.082Z,pharmacy , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:47.490Z,congressional ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:47.879Z,congressional ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:47.998Z,congressional ,n,n,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:48.370Z,congressional ,g,g,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:48.717Z,congressional ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:49.150Z,congressional ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:49.341Z,congressional ,s,s,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:49.557Z,congressional ,s,s,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:49.802Z,congressional ,o,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:50.599Z,congressional ,i,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:50.815Z,congressional ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:50.952Z,congressional ,n,n,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:51.204Z,congressional ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:51.436Z,congressional ,l,l,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:51.708Z,congressional , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:52.141Z,advocacy ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:52.404Z,advocacy ,d,d,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:52.967Z,advocacy ,v,v,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:53.204Z,advocacy ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:53.452Z,advocacy ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:53.604Z,advocacy ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:54.001Z,advocacy ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:54.319Z,advocacy ,y,y,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:54.493Z,advocacy , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:54.808Z,motivation ,m,m,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:54.878Z,motivation ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:55.140Z,motivation ,t,t,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:55.351Z,motivation ,i,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:55.677Z,motivation ,v,v,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:56.231Z,motivation ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:56.384Z,motivation ,t,t,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:56.678Z,motivation ,i,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:56.893Z,motivation ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:57.093Z,motivation ,n,n,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:57.271Z,motivation , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:57.832Z,pavement ,p,p,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:57.992Z,pavement ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:58.277Z,pavement ,v,v,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:58.437Z,pavement ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:58.721Z,pavement ,m,m,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:58.951Z,pavement ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:59.108Z,pavement ,n,n,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:59.256Z,pavement ,t,t,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:59.423Z,pavement , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:16:59.936Z,performer ,p,p,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:00.110Z,performer ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:00.257Z,performer ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:00.958Z,performer ,f,f,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:01.125Z,performer ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:01.308Z,performer ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:01.656Z,performer ,m,m,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:01.871Z,performer ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:02.072Z,performer ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:02.396Z,performer , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:02.813Z,publicity ,p,p,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:03.238Z,publicity ,u,u,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:03.750Z,publicity ,b,b,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:04.158Z,publicity ,l,l,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:04.471Z,publicity ,i,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:05.359Z,publicity ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:05.503Z,publicity ,i,i,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:06.080Z,publicity ,t,t,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:06.406Z,publicity ,y,y,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:06.607Z,publicity , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:07.153Z,jade ,l,j,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:07.917Z,jade ,j,j,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:08.016Z,jade ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:08.254Z,jade ,d,d,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:08.399Z,jade ,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:08.563Z,jade , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:08.663Z,anchor ,a,a,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:09.102Z,anchor ,n,n,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:09.447Z,anchor ,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:09.710Z,anchor ,h,h,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:09.847Z,anchor ,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:10.129Z,anchor ,r,r,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:10.280Z,anchor , , ,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:10.933Z,touched,t,t,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:11.037Z,touched,o,o,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:11.231Z,touched,u,u,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:11.437Z,touched,c,c,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:11.959Z,touched,h,h,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:12.760Z,touched,e,e,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:13.264Z,touched,d,d,semicolemakdh,59,words,10,english 10k,null
2022-12-12T09:17:25.622Z,mortgage ,m,m,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:25.665Z,mortgage ,o,o,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:25.896Z,mortgage ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:26.037Z,mortgage ,t,t,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:26.299Z,mortgage , ,g,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:26.518Z,formulation ,g,f,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:27.656Z,formulation ,f,f,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:27.854Z,formulation ,o,o,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:28.400Z,formulation ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:28.838Z,formulation ,m,m,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:28.953Z,formulation ,u,u,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:29.453Z,formulation ,l,l,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:29.712Z,formulation ,a,a,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:29.931Z,formulation ,t,t,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:30.237Z,formulation ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:30.475Z,formulation ,o,o,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:30.615Z,formulation ,n,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:30.821Z,formulation , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:31.232Z,premature ,p,p,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:31.821Z,premature ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:31.973Z,premature ,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:32.255Z,premature ,m,m,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:32.405Z,premature ,a,a,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:32.584Z,premature ,t,t,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:32.800Z,premature ,u,u,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:33.189Z,premature ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:33.313Z,premature ,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:33.488Z,premature , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:33.761Z,sip ,s,s,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:34.569Z,sip ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:35.073Z,sip ,p,p,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:35.262Z,sip , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:35.546Z,maternal ,m,m,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:35.679Z,maternal ,a,a,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:35.994Z,maternal ,t,t,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:36.104Z,maternal ,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:36.358Z,maternal ,n,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:37.200Z,maternal ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:37.925Z,maternal ,m,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:38.047Z,maternal ,a,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:39.058Z,maternal ,n,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:39.159Z,maternal ,a,a,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:39.375Z,maternal ,l,l,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:39.566Z,maternal , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:40.277Z,hi ,h,h,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:40.473Z,hi ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:40.730Z,hi , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:41.351Z,defined ,d,d,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:41.736Z,defined ,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:41.911Z,defined ,r,f,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:42.679Z,defined ,f,f,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:42.951Z,defined ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:43.112Z,defined ,n,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:43.347Z,defined ,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:43.629Z,defined ,d,d,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:43.807Z,defined , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:44.243Z,humanity ,h,h,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:44.418Z,humanity ,u,u,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:44.688Z,humanity ,m,m,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:44.766Z,humanity ,a,a,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:45.165Z,humanity ,n,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:45.334Z,humanity ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:46.000Z,humanity ,t,t,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:46.097Z,humanity ,y,y,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:46.253Z,humanity , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:46.908Z,driving ,d,d,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:47.415Z,driving ,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:47.638Z,driving ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:48.255Z,driving ,v,v,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:48.448Z,driving ,i,i,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:48.681Z,driving ,n,n,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:49.081Z,driving ,g,g,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:49.166Z,driving , , ,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:49.349Z,shopper,s,s,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:49.559Z,shopper,i,h,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:49.576Z,shopper,h,h,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:50.439Z,shopper,o,o,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:50.799Z,shopper,p,p,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:50.973Z,shopper,p,p,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:51.144Z,shopper,e,e,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:51.366Z,shopper,r,r,semicolemakdh,60,words,10,english 10k,null
2022-12-12T09:17:53.120Z,investigate ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:53.271Z,investigate ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:53.558Z,investigate ,v,v,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:53.692Z,investigate ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:53.832Z,investigate ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:54.087Z,investigate ,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:54.191Z,investigate ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:54.558Z,investigate ,g,g,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:54.654Z,investigate ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:55.265Z,investigate ,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:55.385Z,investigate ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:55.611Z,investigate , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:55.727Z,acres ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:55.893Z,acres ,c,c,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:56.359Z,acres ,r,r,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:56.799Z,acres ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:56.907Z,acres ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:57.088Z,acres , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:57.526Z,flags ,p,f,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:58.352Z,flags ,t,f,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:58.649Z,flags ,l,f,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:17:59.330Z,flags ,g,f,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:00.209Z,flags ,f,f,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:00.433Z,flags ,l,l,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:00.753Z,flags ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:00.954Z,flags ,g,g,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:01.080Z,flags ,e,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:01.184Z,flags ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:01.351Z,flags , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:02.123Z,positioning ,p,p,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:02.287Z,positioning ,o,o,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:02.376Z,positioning ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:02.625Z,positioning ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:04.046Z,positioning ,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:04.167Z,positioning ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:04.398Z,positioning ,o,o,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:04.576Z,positioning ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:05.007Z,positioning ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:05.472Z,positioning ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:05.788Z,positioning ,g,g,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:05.891Z,positioning , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:06.112Z,straw ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:06.469Z,straw ,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:06.679Z,straw ,a,r,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:07.889Z,straw ,r,r,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.023Z,straw ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.183Z,straw ,w,w,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.354Z,straw , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.575Z,aside ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.671Z,aside ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:08.918Z,aside ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:09.336Z,aside ,c,d,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:09.990Z,aside ,d,d,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:10.169Z,aside ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:10.522Z,aside , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:11.057Z,reactions ,r,r,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:11.439Z,reactions ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:11.687Z,reactions ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:11.896Z,reactions ,c,c,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:12.190Z,reactions ,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:12.591Z,reactions ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:12.824Z,reactions ,o,o,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:13.039Z,reactions ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:13.424Z,reactions ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:13.569Z,reactions , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:13.975Z,homeland ,h,h,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:14.393Z,homeland ,o,o,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:14.570Z,homeland ,m,m,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:14.800Z,homeland ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:15.094Z,homeland ,l,l,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:15.278Z,homeland ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:15.472Z,homeland ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:15.808Z,homeland ,d,d,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:15.950Z,homeland , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:16.289Z,headlines ,h,h,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:16.429Z,headlines ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:16.743Z,headlines ,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:17.377Z,headlines ,d,d,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:17.874Z,headlines ,l,l,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:18.063Z,headlines ,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:18.226Z,headlines ,n,n,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:18.376Z,headlines ,e,e,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:18.568Z,headlines ,s,s,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:18.727Z,headlines , , ,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:19.122Z,mortality,o,m,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:20.078Z,mortality,m,m,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:20.193Z,mortality,o,o,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:20.482Z,mortality,r,r,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:20.889Z,mortality,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:20.952Z,mortality,a,a,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:21.815Z,mortality,l,l,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:22.088Z,mortality,i,i,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:22.593Z,mortality,t,t,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:22.615Z,mortality,o,y,semicolemakdh,61,words,10,english 10k,null
2022-12-12T09:18:23.616Z,mortality,y,y,semicolemakdh,61,words,10,english 10k,null
