timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cpm
2022-12-12 13:46:08.061,eye ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.529000
2022-12-12 13:46:08.235,eye , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.174000
2022-12-12 13:46:08.727,open ,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.492000
2022-12-12 13:46:09.131,open ,p,p,semicolemakdh,178,words,25,english,null,0 days 00:00:00.404000
2022-12-12 13:46:09.372,open ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.241000
2022-12-12 13:46:09.507,open ,n,n,semicolemakdh,178,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:09.603,open , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.096000
2022-12-12 13:46:09.851,day ,d,d,semicolemakdh,178,words,25,english,null,0 days 00:00:00.248000
2022-12-12 13:46:09.983,day ,a,a,semicolemakdh,178,words,25,english,null,0 days 00:00:00.132000
2022-12-12 13:46:10.252,day ,y,y,semicolemakdh,178,words,25,english,null,0 days 00:00:00.269000
2022-12-12 13:46:10.371,day , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.119000
2022-12-12 13:46:10.603,early ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.232000
2022-12-12 13:46:10.966,early ,a,a,semicolemakdh,178,words,25,english,null,0 days 00:00:00.363000
2022-12-12 13:46:11.572,early ,r,r,semicolemakdh,178,words,25,english,null,0 days 00:00:00.606000
2022-12-12 13:46:11.925,early ,l,l,semicolemakdh,178,words,25,english,null,0 days 00:00:00.353000
2022-12-12 13:46:12.035,early ,y,y,semicolemakdh,178,words,25,english,null,0 days 00:00:00.110000
2022-12-12 13:46:12.186,early , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.151000
2022-12-12 13:46:12.714,late ,a,l,semicolemakdh,178,words,25,english,null,0 days 00:00:00.528000
2022-12-12 13:46:13.349,late ,l,l,semicolemakdh,178,words,25,english,null,0 days 00:00:00.635000
2022-12-12 13:46:13.429,late ,a,a,semicolemakdh,178,words,25,english,null,0 days 00:00:00.080000
2022-12-12 13:46:13.844,late ,g,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.415000
2022-12-12 13:46:13.950,late ,e,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.106000
2022-12-12 13:46:14.068,late , ,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.118000
2022-12-12 13:46:14.801,system ,s,s,semicolemakdh,178,words,25,english,null,0 days 00:00:00.733000
2022-12-12 13:46:14.950,system ,y,y,semicolemakdh,178,words,25,english,null,0 days 00:00:00.149000
2022-12-12 13:46:15.106,system ,s,s,semicolemakdh,178,words,25,english,null,0 days 00:00:00.156000
2022-12-12 13:46:15.718,system ,t,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.612000
2022-12-12 13:46:15.900,system ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.182000
2022-12-12 13:46:16.291,system ,m,m,semicolemakdh,178,words,25,english,null,0 days 00:00:00.391000
2022-12-12 13:46:16.426,system , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:17.120,know ,h,k,semicolemakdh,178,words,25,english,null,0 days 00:00:00.694000
2022-12-12 13:46:17.323,know ,e,k,semicolemakdh,178,words,25,english,null,0 days 00:00:00.203000
2022-12-12 13:46:18.187,know ,k,k,semicolemakdh,178,words,25,english,null,0 days 00:00:00.864000
2022-12-12 13:46:18.675,know ,e,n,semicolemakdh,178,words,25,english,null,0 days 00:00:00.488000
2022-12-12 13:46:18.852,know ,y,n,semicolemakdh,178,words,25,english,null,0 days 00:00:00.177000
2022-12-12 13:46:20.221,know ,k,n,semicolemakdh,178,words,25,english,null,0 days 00:00:01.369000
2022-12-12 13:46:20.508,know ,n,n,semicolemakdh,178,words,25,english,null,0 days 00:00:00.287000
2022-12-12 13:46:20.628,know ,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.120000
2022-12-12 13:46:20.796,know ,w,w,semicolemakdh,178,words,25,english,null,0 days 00:00:00.168000
2022-12-12 13:46:20.885,know , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.089000
2022-12-12 13:46:21.481,program ,p,p,semicolemakdh,178,words,25,english,null,0 days 00:00:00.596000
2022-12-12 13:46:22.459,program ,r,r,semicolemakdh,178,words,25,english,null,0 days 00:00:00.978000
2022-12-12 13:46:22.606,program ,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.147000
2022-12-12 13:46:22.747,program ,g,g,semicolemakdh,178,words,25,english,null,0 days 00:00:00.141000
2022-12-12 13:46:23.293,program ,r,r,semicolemakdh,178,words,25,english,null,0 days 00:00:00.546000
2022-12-12 13:46:23.358,program ,a,a,semicolemakdh,178,words,25,english,null,0 days 00:00:00.065000
2022-12-12 13:46:23.581,program ,m,m,semicolemakdh,178,words,25,english,null,0 days 00:00:00.223000
2022-12-12 13:46:23.779,program , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.198000
2022-12-12 13:46:23.914,it ,i,i,semicolemakdh,178,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:24.059,it ,t,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.145000
2022-12-12 13:46:24.162,it , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.103000
2022-12-12 13:46:24.547,face ,f,f,semicolemakdh,178,words,25,english,null,0 days 00:00:00.385000
2022-12-12 13:46:24.900,face ,a,a,semicolemakdh,178,words,25,english,null,0 days 00:00:00.353000
2022-12-12 13:46:25.212,face ,c,c,semicolemakdh,178,words,25,english,null,0 days 00:00:00.312000
2022-12-12 13:46:25.515,face ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.303000
2022-12-12 13:46:25.677,face , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.162000
2022-12-12 13:46:26.003,into ,i,i,semicolemakdh,178,words,25,english,null,0 days 00:00:00.326000
2022-12-12 13:46:26.164,into ,n,n,semicolemakdh,178,words,25,english,null,0 days 00:00:00.161000
2022-12-12 13:46:26.295,into ,t,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.131000
2022-12-12 13:46:26.396,into ,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.101000
2022-12-12 13:46:26.515,into , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.119000
2022-12-12 13:46:27.194,the ,t,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.679000
2022-12-12 13:46:27.299,the ,h,h,semicolemakdh,178,words,25,english,null,0 days 00:00:00.105000
2022-12-12 13:46:27.395,the ,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.096000
2022-12-12 13:46:27.562,the , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.167000
2022-12-12 13:46:27.824,out ,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.262000
2022-12-12 13:46:27.979,out ,u,u,semicolemakdh,178,words,25,english,null,0 days 00:00:00.155000
2022-12-12 13:46:28.168,out ,t,t,semicolemakdh,178,words,25,english,null,0 days 00:00:00.189000
2022-12-12 13:46:28.314,out , , ,semicolemakdh,178,words,25,english,null,0 days 00:00:00.146000
2022-12-12 13:46:28.778,home,m,h,semicolemakdh,178,words,25,english,null,0 days 00:00:00.464000
2022-12-12 13:46:28.932,home,o,h,semicolemakdh,178,words,25,english,null,0 days 00:00:00.154000
2022-12-12 13:46:29.715,home,h,h,semicolemakdh,178,words,25,english,null,0 days 00:00:00.783000
2022-12-12 13:46:30.310,home,o,o,semicolemakdh,178,words,25,english,null,0 days 00:00:00.595000
2022-12-12 13:46:30.499,home,m,m,semicolemakdh,178,words,25,english,null,0 days 00:00:00.189000
2022-12-12 13:46:30.661,home,e,e,semicolemakdh,178,words,25,english,null,0 days 00:00:00.162000
2022-12-12 13:46:33.217,again ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:02.556000
2022-12-12 13:46:33.404,again ,g,g,semicolemakdh,179,words,25,english,null,0 days 00:00:00.187000
2022-12-12 13:46:33.445,again ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.041000
2022-12-12 13:46:33.631,again ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.186000
2022-12-12 13:46:33.998,again ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.367000
2022-12-12 13:46:34.182,again , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.184000
2022-12-12 13:46:34.284,also ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.102000
2022-12-12 13:46:34.586,also ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.302000
2022-12-12 13:46:34.771,also ,s,s,semicolemakdh,179,words,25,english,null,0 days 00:00:00.185000
2022-12-12 13:46:34.836,also ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.065000
2022-12-12 13:46:34.972,also , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.136000
2022-12-12 13:46:35.707,first ,f,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.735000
2022-12-12 13:46:35.835,first ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.128000
2022-12-12 13:46:36.435,first ,r,r,semicolemakdh,179,words,25,english,null,0 days 00:00:00.600000
2022-12-12 13:46:36.586,first ,s,s,semicolemakdh,179,words,25,english,null,0 days 00:00:00.151000
2022-12-12 13:46:36.885,first ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.299000
2022-12-12 13:46:37.067,first , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.182000
2022-12-12 13:46:37.234,all ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.167000
2022-12-12 13:46:37.458,all ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.224000
2022-12-12 13:46:37.617,all ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.159000
2022-12-12 13:46:37.772,all , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.155000
2022-12-12 13:46:37.972,day ,d,d,semicolemakdh,179,words,25,english,null,0 days 00:00:00.200000
2022-12-12 13:46:38.035,day ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.063000
2022-12-12 13:46:38.303,day ,y,y,semicolemakdh,179,words,25,english,null,0 days 00:00:00.268000
2022-12-12 13:46:38.403,day , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.100000
2022-12-12 13:46:38.605,the ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.202000
2022-12-12 13:46:38.723,the ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.118000
2022-12-12 13:46:38.802,the ,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.079000
2022-12-12 13:46:38.929,the , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.127000
2022-12-12 13:46:39.179,into ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.250000
2022-12-12 13:46:39.315,into ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.136000
2022-12-12 13:46:39.469,into ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.154000
2022-12-12 13:46:39.569,into ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.100000
2022-12-12 13:46:39.685,into , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.116000
2022-12-12 13:46:39.979,out ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.294000
2022-12-12 13:46:40.186,out ,u,u,semicolemakdh,179,words,25,english,null,0 days 00:00:00.207000
2022-12-12 13:46:40.340,out ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.154000
2022-12-12 13:46:40.426,out , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.086000
2022-12-12 13:46:40.852,how ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.426000
2022-12-12 13:46:40.934,how ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.082000
2022-12-12 13:46:41.203,how ,w,w,semicolemakdh,179,words,25,english,null,0 days 00:00:00.269000
2022-12-12 13:46:41.350,how , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.147000
2022-12-12 13:46:41.602,old ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.252000
2022-12-12 13:46:41.772,old ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.170000
2022-12-12 13:46:42.042,old ,d,d,semicolemakdh,179,words,25,english,null,0 days 00:00:00.270000
2022-12-12 13:46:42.204,old , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.162000
2022-12-12 13:46:42.908,during ,d,d,semicolemakdh,179,words,25,english,null,0 days 00:00:00.704000
2022-12-12 13:46:43.044,during ,u,u,semicolemakdh,179,words,25,english,null,0 days 00:00:00.136000
2022-12-12 13:46:43.475,during ,r,r,semicolemakdh,179,words,25,english,null,0 days 00:00:00.431000
2022-12-12 13:46:43.652,during ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.177000
2022-12-12 13:46:43.843,during ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.191000
2022-12-12 13:46:44.117,during ,g,g,semicolemakdh,179,words,25,english,null,0 days 00:00:00.274000
2022-12-12 13:46:44.259,during , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.142000
2022-12-12 13:46:44.661,high ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.402000
2022-12-12 13:46:44.766,high ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.105000
2022-12-12 13:46:45.194,high ,g,g,semicolemakdh,179,words,25,english,null,0 days 00:00:00.428000
2022-12-12 13:46:45.564,high ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.370000
2022-12-12 13:46:45.741,high , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.177000
2022-12-12 13:46:45.918,other ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.177000
2022-12-12 13:46:46.053,other ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:46.717,other ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.664000
2022-12-12 13:46:46.877,other ,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.160000
2022-12-12 13:46:47.027,other ,r,r,semicolemakdh,179,words,25,english,null,0 days 00:00:00.150000
2022-12-12 13:46:47.183,other , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.156000
2022-12-12 13:46:47.517,fact ,f,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.334000
2022-12-12 13:46:47.773,fact ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.256000
2022-12-12 13:46:47.910,fact ,c,c,semicolemakdh,179,words,25,english,null,0 days 00:00:00.137000
2022-12-12 13:46:48.179,fact ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.269000
2022-12-12 13:46:48.326,fact , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.147000
2022-12-12 13:46:48.547,few ,r,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.221000
2022-12-12 13:46:49.115,few ,d,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.568000
2022-12-12 13:46:49.395,few ,e,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.280000
2022-12-12 13:46:49.996,few ,f,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.601000
2022-12-12 13:46:50.494,few ,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.498000
2022-12-12 13:46:50.645,few ,w,w,semicolemakdh,179,words,25,english,null,0 days 00:00:00.151000
2022-12-12 13:46:50.780,few , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:51.037,world ,w,w,semicolemakdh,179,words,25,english,null,0 days 00:00:00.257000
2022-12-12 13:46:51.212,world ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.175000
2022-12-12 13:46:51.852,world ,r,r,semicolemakdh,179,words,25,english,null,0 days 00:00:00.640000
2022-12-12 13:46:52.189,world ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.337000
2022-12-12 13:46:52.484,world ,d,d,semicolemakdh,179,words,25,english,null,0 days 00:00:00.295000
2022-12-12 13:46:52.619,world , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:46:52.869,change ,d,c,semicolemakdh,179,words,25,english,null,0 days 00:00:00.250000
2022-12-12 13:46:52.988,change ,h,c,semicolemakdh,179,words,25,english,null,0 days 00:00:00.119000
2022-12-12 13:46:53.083,change ,a,c,semicolemakdh,179,words,25,english,null,0 days 00:00:00.095000
2022-12-12 13:46:53.891,change ,c,c,semicolemakdh,179,words,25,english,null,0 days 00:00:00.808000
2022-12-12 13:46:54.084,change ,h,h,semicolemakdh,179,words,25,english,null,0 days 00:00:00.193000
2022-12-12 13:46:54.163,change ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.079000
2022-12-12 13:46:54.517,change ,g,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.354000
2022-12-12 13:46:54.574,change ,e,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.057000
2022-12-12 13:46:55.788,change ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:01.214000
2022-12-12 13:46:55.925,change ,g,g,semicolemakdh,179,words,25,english,null,0 days 00:00:00.137000
2022-12-12 13:46:56.196,change ,m,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.271000
2022-12-12 13:46:57.013,change ,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.817000
2022-12-12 13:46:57.172,change , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.159000
2022-12-12 13:46:57.388,point ,p,p,semicolemakdh,179,words,25,english,null,0 days 00:00:00.216000
2022-12-12 13:46:59.112,point ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:01.724000
2022-12-12 13:46:59.286,point ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.174000
2022-12-12 13:46:59.788,point ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.502000
2022-12-12 13:46:59.988,point ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.200000
2022-12-12 13:47:00.179,point , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.191000
2022-12-12 13:47:00.360,any ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.181000
2022-12-12 13:47:00.476,any ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.116000
2022-12-12 13:47:01.195,any ,y,y,semicolemakdh,179,words,25,english,null,0 days 00:00:00.719000
2022-12-12 13:47:01.357,any , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.162000
2022-12-12 13:47:01.509,at ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.152000
2022-12-12 13:47:01.610,at ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.101000
2022-12-12 13:47:01.710,at , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.100000
2022-12-12 13:47:02.195,small ,s,s,semicolemakdh,179,words,25,english,null,0 days 00:00:00.485000
2022-12-12 13:47:02.518,small ,m,m,semicolemakdh,179,words,25,english,null,0 days 00:00:00.323000
2022-12-12 13:47:02.607,small ,a,a,semicolemakdh,179,words,25,english,null,0 days 00:00:00.089000
2022-12-12 13:47:03.053,small ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.446000
2022-12-12 13:47:03.310,small ,l,l,semicolemakdh,179,words,25,english,null,0 days 00:00:00.257000
2022-12-12 13:47:03.487,small , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.177000
2022-12-12 13:47:03.688,time ,t,t,semicolemakdh,179,words,25,english,null,0 days 00:00:00.201000
2022-12-12 13:47:03.838,time ,i,i,semicolemakdh,179,words,25,english,null,0 days 00:00:00.150000
2022-12-12 13:47:04.057,time ,m,m,semicolemakdh,179,words,25,english,null,0 days 00:00:00.219000
2022-12-12 13:47:04.213,time ,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.156000
2022-12-12 13:47:04.409,time , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.196000
2022-12-12 13:47:05.283,from ,f,f,semicolemakdh,179,words,25,english,null,0 days 00:00:00.874000
2022-12-12 13:47:05.693,from ,r,r,semicolemakdh,179,words,25,english,null,0 days 00:00:00.410000
2022-12-12 13:47:05.894,from ,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.201000
2022-12-12 13:47:06.069,from ,m,m,semicolemakdh,179,words,25,english,null,0 days 00:00:00.175000
2022-12-12 13:47:06.263,from , , ,semicolemakdh,179,words,25,english,null,0 days 00:00:00.194000
2022-12-12 13:47:06.462,new ,m,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.199000
2022-12-12 13:47:06.809,new ,n,n,semicolemakdh,179,words,25,english,null,0 days 00:00:00.347000
2022-12-12 13:47:07.468,new ,n,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.659000
2022-12-12 13:47:07.575,new ,o,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.107000
2022-12-12 13:47:07.629,new ,w,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.054000
2022-12-12 13:47:07.770,new , ,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.141000
2022-12-12 13:47:08.410,move,m,m,semicolemakdh,179,words,25,english,null,0 days 00:00:00.640000
2022-12-12 13:47:08.467,move,o,o,semicolemakdh,179,words,25,english,null,0 days 00:00:00.057000
2022-12-12 13:47:09.079,move,v,v,semicolemakdh,179,words,25,english,null,0 days 00:00:00.612000
2022-12-12 13:47:09.184,move,e,e,semicolemakdh,179,words,25,english,null,0 days 00:00:00.105000
2022-12-12 13:47:21.374,the ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:12.190000
2022-12-12 13:47:21.491,the ,h,h,semicolemakdh,180,words,25,english,null,0 days 00:00:00.117000
2022-12-12 13:47:21.589,the ,o,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.098000
2022-12-12 13:47:21.729,the , ,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.140000
2022-12-12 13:47:21.839,too ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.110000
2022-12-12 13:47:22.606,too ,o,o,semicolemakdh,180,words,25,english,null,0 days 00:00:00.767000
2022-12-12 13:47:22.757,too ,o,o,semicolemakdh,180,words,25,english,null,0 days 00:00:00.151000
2022-12-12 13:47:22.920,too , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.163000
2022-12-12 13:47:23.445,fact ,f,f,semicolemakdh,180,words,25,english,null,0 days 00:00:00.525000
2022-12-12 13:47:23.640,fact ,a,a,semicolemakdh,180,words,25,english,null,0 days 00:00:00.195000
2022-12-12 13:47:24.086,fact ,d,c,semicolemakdh,180,words,25,english,null,0 days 00:00:00.446000
2022-12-12 13:47:24.557,fact ,c,c,semicolemakdh,180,words,25,english,null,0 days 00:00:00.471000
2022-12-12 13:47:24.775,fact ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.218000
2022-12-12 13:47:24.929,fact , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.154000
2022-12-12 13:47:25.316,place ,p,p,semicolemakdh,180,words,25,english,null,0 days 00:00:00.387000
2022-12-12 13:47:25.476,place ,l,l,semicolemakdh,180,words,25,english,null,0 days 00:00:00.160000
2022-12-12 13:47:25.629,place ,a,a,semicolemakdh,180,words,25,english,null,0 days 00:00:00.153000
2022-12-12 13:47:25.789,place ,c,c,semicolemakdh,180,words,25,english,null,0 days 00:00:00.160000
2022-12-12 13:47:25.924,place ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:47:26.237,place ,e, ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.313000
2022-12-12 13:47:26.925,place , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.688000
2022-12-12 13:47:27.211,here ,h,h,semicolemakdh,180,words,25,english,null,0 days 00:00:00.286000
2022-12-12 13:47:27.331,here ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.120000
2022-12-12 13:47:28.092,here ,r,r,semicolemakdh,180,words,25,english,null,0 days 00:00:00.761000
2022-12-12 13:47:28.210,here ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.118000
2022-12-12 13:47:28.407,here , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.197000
2022-12-12 13:47:29.035,few ,f,f,semicolemakdh,180,words,25,english,null,0 days 00:00:00.628000
2022-12-12 13:47:29.660,few ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.625000
2022-12-12 13:47:29.795,few ,w,w,semicolemakdh,180,words,25,english,null,0 days 00:00:00.135000
2022-12-12 13:47:29.931,few , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.136000
2022-12-12 13:47:30.731,too ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.800000
2022-12-12 13:47:30.787,too ,o,o,semicolemakdh,180,words,25,english,null,0 days 00:00:00.056000
2022-12-12 13:47:30.963,too ,o,o,semicolemakdh,180,words,25,english,null,0 days 00:00:00.176000
2022-12-12 13:47:31.127,too , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.164000
2022-12-12 13:47:31.340,eye ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.213000
2022-12-12 13:47:31.516,eye ,y,y,semicolemakdh,180,words,25,english,null,0 days 00:00:00.176000
2022-12-12 13:47:31.714,eye ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.198000
2022-12-12 13:47:31.795,eye ,y, ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.081000
2022-12-12 13:47:31.948,eye , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.153000
2022-12-12 13:47:32.820,little ,l,l,semicolemakdh,180,words,25,english,null,0 days 00:00:00.872000
2022-12-12 13:47:33.605,little ,i,i,semicolemakdh,180,words,25,english,null,0 days 00:00:00.785000
2022-12-12 13:47:33.743,little ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.138000
2022-12-12 13:47:33.943,little ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.200000
2022-12-12 13:47:34.095,little ,l,l,semicolemakdh,180,words,25,english,null,0 days 00:00:00.152000
2022-12-12 13:47:34.446,little ,e,e,semicolemakdh,180,words,25,english,null,0 days 00:00:00.351000
2022-12-12 13:47:34.604,little , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.158000
2022-12-12 13:47:34.861,that ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.257000
2022-12-12 13:47:35.029,that ,h,h,semicolemakdh,180,words,25,english,null,0 days 00:00:00.168000
2022-12-12 13:47:35.035,that ,e,a,semicolemakdh,180,words,25,english,null,0 days 00:00:00.006000
2022-12-12 13:47:35.133,that ,a,a,semicolemakdh,180,words,25,english,null,0 days 00:00:00.098000
2022-12-12 13:47:35.270,that ,t,t,semicolemakdh,180,words,25,english,null,0 days 00:00:00.137000
2022-12-12 13:47:35.420,that , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.150000
2022-12-12 13:47:35.637,on ,o,o,semicolemakdh,180,words,25,english,null,0 days 00:00:00.217000
2022-12-12 13:47:35.756,on ,n,n,semicolemakdh,180,words,25,english,null,0 days 00:00:00.119000
2022-12-12 13:47:35.933,on , , ,semicolemakdh,180,words,25,english,null,0 days 00:00:00.177000
