,timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cps
14691,2022-12-12 13:50:54.450,could , , ,semicolemakdh,184,words,25,english,null,0.674
14692,2022-12-12 13:50:54.833,point ,p,p,semicolemakdh,184,words,25,english,null,0.383
14693,2022-12-12 13:50:55.383,point ,o,o,semicolemakdh,184,words,25,english,null,0.55
14694,2022-12-12 13:50:55.655,point ,i,i,semicolemakdh,184,words,25,english,null,0.272
14695,2022-12-12 13:50:55.871,point ,n,n,semicolemakdh,184,words,25,english,null,0.216
14696,2022-12-12 13:50:56.360,point ,t,t,semicolemakdh,184,words,25,english,null,0.489
14697,2022-12-12 13:50:56.438,point , , ,semicolemakdh,184,words,25,english,null,0.078
14698,2022-12-12 13:50:56.715,like ,l,l,semicolemakdh,184,words,25,english,null,0.277
14699,2022-12-12 13:50:56.886,like ,e,i,semicolemakdh,184,words,25,english,null,0.171
14700,2022-12-12 13:50:57.281,like ,k,i,semicolemakdh,184,words,25,english,null,0.395
14701,2022-12-12 13:50:58.001,like ,i,i,semicolemakdh,184,words,25,english,null,0.72
14702,2022-12-12 13:50:58.200,like ,k,k,semicolemakdh,184,words,25,english,null,0.199
14703,2022-12-12 13:50:58.312,like ,e,e,semicolemakdh,184,words,25,english,null,0.112
14704,2022-12-12 13:50:58.434,like , , ,semicolemakdh,184,words,25,english,null,0.122
14705,2022-12-12 13:50:58.593,she ,s,s,semicolemakdh,184,words,25,english,null,0.159
14706,2022-12-12 13:50:58.704,she ,h,h,semicolemakdh,184,words,25,english,null,0.111
14707,2022-12-12 13:50:58.779,she ,e,e,semicolemakdh,184,words,25,english,null,0.075
14708,2022-12-12 13:50:58.987,she , , ,semicolemakdh,184,words,25,english,null,0.208
14709,2022-12-12 13:50:59.234,might ,m,m,semicolemakdh,184,words,25,english,null,0.247
14710,2022-12-12 13:50:59.450,might ,i,i,semicolemakdh,184,words,25,english,null,0.216
14711,2022-12-12 13:50:59.571,might ,g,g,semicolemakdh,184,words,25,english,null,0.121
14712,2022-12-12 13:51:00.096,might ,h,h,semicolemakdh,184,words,25,english,null,0.525
14713,2022-12-12 13:51:00.503,might ,t,t,semicolemakdh,184,words,25,english,null,0.407
14714,2022-12-12 13:51:00.586,might , , ,semicolemakdh,184,words,25,english,null,0.083
14715,2022-12-12 13:51:01.002,which ,w,w,semicolemakdh,184,words,25,english,null,0.416
14716,2022-12-12 13:51:01.220,which ,h,h,semicolemakdh,184,words,25,english,null,0.218
14717,2022-12-12 13:51:01.489,which ,i,i,semicolemakdh,184,words,25,english,null,0.269
14718,2022-12-12 13:51:02.291,which ,c,c,semicolemakdh,184,words,25,english,null,0.802
14719,2022-12-12 13:51:02.440,which ,h,h,semicolemakdh,184,words,25,english,null,0.149
14720,2022-12-12 13:51:02.641,which , , ,semicolemakdh,184,words,25,english,null,0.201
14721,2022-12-12 13:51:02.791,other ,o,o,semicolemakdh,184,words,25,english,null,0.15
14722,2022-12-12 13:51:03.106,other ,t,t,semicolemakdh,184,words,25,english,null,0.315
14723,2022-12-12 13:51:03.248,other ,h,h,semicolemakdh,184,words,25,english,null,0.142
14724,2022-12-12 13:51:03.360,other ,e,e,semicolemakdh,184,words,25,english,null,0.112
14725,2022-12-12 13:51:03.887,other ,r,r,semicolemakdh,184,words,25,english,null,0.527
14726,2022-12-12 13:51:04.048,other , , ,semicolemakdh,184,words,25,english,null,0.161
14727,2022-12-12 13:51:04.517,little ,i,l,semicolemakdh,184,words,25,english,null,0.469
14728,2022-12-12 13:51:05.263,little ,l,l,semicolemakdh,184,words,25,english,null,0.746
14729,2022-12-12 13:51:05.495,little ,i,i,semicolemakdh,184,words,25,english,null,0.232
14730,2022-12-12 13:51:05.704,little ,t,t,semicolemakdh,184,words,25,english,null,0.209
14731,2022-12-12 13:51:05.904,little ,t,t,semicolemakdh,184,words,25,english,null,0.2
14732,2022-12-12 13:51:06.063,little ,l,l,semicolemakdh,184,words,25,english,null,0.159
14733,2022-12-12 13:51:06.258,little ,e,e,semicolemakdh,184,words,25,english,null,0.195
14734,2022-12-12 13:51:06.393,little , , ,semicolemakdh,184,words,25,english,null,0.135
14735,2022-12-12 13:51:06.810,eye ,e,e,semicolemakdh,184,words,25,english,null,0.417
14736,2022-12-12 13:51:06.983,eye ,y,y,semicolemakdh,184,words,25,english,null,0.173
14737,2022-12-12 13:51:07.176,eye ,e,e,semicolemakdh,184,words,25,english,null,0.193
14738,2022-12-12 13:51:07.335,eye , , ,semicolemakdh,184,words,25,english,null,0.159
14739,2022-12-12 13:51:07.546,as ,a,a,semicolemakdh,184,words,25,english,null,0.211
14740,2022-12-12 13:51:07.640,as ,s,s,semicolemakdh,184,words,25,english,null,0.094
14741,2022-12-12 13:51:07.822,as , , ,semicolemakdh,184,words,25,english,null,0.182
14742,2022-12-12 13:51:08.368,turn ,p,t,semicolemakdh,184,words,25,english,null,0.546
14743,2022-12-12 13:51:08.625,turn ,u,t,semicolemakdh,184,words,25,english,null,0.257
14744,2022-12-12 13:51:09.223,turn ,r,t,semicolemakdh,184,words,25,english,null,0.598
14745,2022-12-12 13:51:09.993,turn ,t,t,semicolemakdh,184,words,25,english,null,0.77
14746,2022-12-12 13:51:10.129,turn ,u,u,semicolemakdh,184,words,25,english,null,0.136
14747,2022-12-12 13:51:10.496,turn ,r,r,semicolemakdh,184,words,25,english,null,0.367
14748,2022-12-12 13:51:10.815,turn ,n,n,semicolemakdh,184,words,25,english,null,0.319
14749,2022-12-12 13:51:11.006,turn , , ,semicolemakdh,184,words,25,english,null,0.191
14750,2022-12-12 13:51:11.257,form ,f,f,semicolemakdh,184,words,25,english,null,0.251
14751,2022-12-12 13:51:11.415,form ,o,o,semicolemakdh,184,words,25,english,null,0.158
14752,2022-12-12 13:51:11.592,form ,r,r,semicolemakdh,184,words,25,english,null,0.177
14753,2022-12-12 13:51:12.161,form ,m,m,semicolemakdh,184,words,25,english,null,0.569
14754,2022-12-12 13:51:12.408,form , , ,semicolemakdh,184,words,25,english,null,0.247
14755,2022-12-12 13:51:12.649,call,c,c,semicolemakdh,184,words,25,english,null,0.241
14756,2022-12-12 13:51:12.805,call,a,a,semicolemakdh,184,words,25,english,null,0.156
14757,2022-12-12 13:51:13.004,call,l,l,semicolemakdh,184,words,25,english,null,0.199
14758,2022-12-12 13:51:13.197,call,l,l,semicolemakdh,184,words,25,english,null,0.193
14759,2022-12-12 13:51:21.210,present ,p,p,semicolemakdh,185,words,25,english,null,8.013
14760,2022-12-12 13:51:21.343,present ,r,r,semicolemakdh,185,words,25,english,null,0.133
14761,2022-12-12 13:51:21.559,present ,e,e,semicolemakdh,185,words,25,english,null,0.216
14762,2022-12-12 13:51:21.695,present ,s,s,semicolemakdh,185,words,25,english,null,0.136
14763,2022-12-12 13:51:21.976,present ,e,e,semicolemakdh,185,words,25,english,null,0.281
14764,2022-12-12 13:51:22.559,present ,n,n,semicolemakdh,185,words,25,english,null,0.583
14765,2022-12-12 13:51:22.768,present ,t,t,semicolemakdh,185,words,25,english,null,0.209
14766,2022-12-12 13:51:22.938,present , , ,semicolemakdh,185,words,25,english,null,0.17
14767,2022-12-12 13:51:23.215,with ,w,w,semicolemakdh,185,words,25,english,null,0.277
14768,2022-12-12 13:51:23.736,with ,i,i,semicolemakdh,185,words,25,english,null,0.521
14769,2022-12-12 13:51:23.960,with ,t,t,semicolemakdh,185,words,25,english,null,0.224
14770,2022-12-12 13:51:24.025,with ,h,h,semicolemakdh,185,words,25,english,null,0.065
14771,2022-12-12 13:51:24.168,with , , ,semicolemakdh,185,words,25,english,null,0.143
14772,2022-12-12 13:51:24.504,should ,s,s,semicolemakdh,185,words,25,english,null,0.336
14773,2022-12-12 13:51:24.672,should ,h,h,semicolemakdh,185,words,25,english,null,0.168
14774,2022-12-12 13:51:24.831,should ,o,o,semicolemakdh,185,words,25,english,null,0.159
14775,2022-12-12 13:51:25.063,should ,l,u,semicolemakdh,185,words,25,english,null,0.232
14776,2022-12-12 13:51:25.983,should ,u,u,semicolemakdh,185,words,25,english,null,0.92
14777,2022-12-12 13:51:26.121,should ,l,l,semicolemakdh,185,words,25,english,null,0.138
14778,2022-12-12 13:51:26.425,should ,d,d,semicolemakdh,185,words,25,english,null,0.304
14779,2022-12-12 13:51:26.520,should , , ,semicolemakdh,185,words,25,english,null,0.095
14780,2022-12-12 13:51:26.658,any ,a,a,semicolemakdh,185,words,25,english,null,0.138
14781,2022-12-12 13:51:27.045,any ,n,n,semicolemakdh,185,words,25,english,null,0.387
14782,2022-12-12 13:51:27.135,any ,y,y,semicolemakdh,185,words,25,english,null,0.09
14783,2022-12-12 13:51:27.291,any , , ,semicolemakdh,185,words,25,english,null,0.156
14784,2022-12-12 13:51:27.699,down ,d,d,semicolemakdh,185,words,25,english,null,0.408
14785,2022-12-12 13:51:27.839,down ,o,o,semicolemakdh,185,words,25,english,null,0.14
14786,2022-12-12 13:51:28.050,down ,w,w,semicolemakdh,185,words,25,english,null,0.211
14787,2022-12-12 13:51:28.288,down ,n,n,semicolemakdh,185,words,25,english,null,0.238
14788,2022-12-12 13:51:28.431,down , , ,semicolemakdh,185,words,25,english,null,0.143
14789,2022-12-12 13:51:28.720,leave ,l,l,semicolemakdh,185,words,25,english,null,0.289
14790,2022-12-12 13:51:28.835,leave ,e,e,semicolemakdh,185,words,25,english,null,0.115
14791,2022-12-12 13:51:29.011,leave ,a,a,semicolemakdh,185,words,25,english,null,0.176
14792,2022-12-12 13:51:29.280,leave ,v,v,semicolemakdh,185,words,25,english,null,0.269
14793,2022-12-12 13:51:29.399,leave ,e,e,semicolemakdh,185,words,25,english,null,0.119
14794,2022-12-12 13:51:29.534,leave , , ,semicolemakdh,185,words,25,english,null,0.135
14795,2022-12-12 13:51:29.809,find ,f,f,semicolemakdh,185,words,25,english,null,0.275
14796,2022-12-12 13:51:30.064,find ,i,i,semicolemakdh,185,words,25,english,null,0.255
14797,2022-12-12 13:51:30.223,find ,n,n,semicolemakdh,185,words,25,english,null,0.159
14798,2022-12-12 13:51:30.473,find ,d,d,semicolemakdh,185,words,25,english,null,0.25
14799,2022-12-12 13:51:30.596,find , , ,semicolemakdh,185,words,25,english,null,0.123
14800,2022-12-12 13:51:31.009,day ,d,d,semicolemakdh,185,words,25,english,null,0.413
14801,2022-12-12 13:51:31.105,day ,a,a,semicolemakdh,185,words,25,english,null,0.096
14802,2022-12-12 13:51:31.301,day ,y,y,semicolemakdh,185,words,25,english,null,0.196
14803,2022-12-12 13:51:31.380,day , , ,semicolemakdh,185,words,25,english,null,0.079
14804,2022-12-12 13:51:31.583,than ,t,t,semicolemakdh,185,words,25,english,null,0.203
14805,2022-12-12 13:51:31.744,than ,h,h,semicolemakdh,185,words,25,english,null,0.161
14806,2022-12-12 13:51:31.857,than ,a,a,semicolemakdh,185,words,25,english,null,0.113
14807,2022-12-12 13:51:32.084,than ,n,n,semicolemakdh,185,words,25,english,null,0.227
14808,2022-12-12 13:51:32.243,than , , ,semicolemakdh,185,words,25,english,null,0.159
14809,2022-12-12 13:51:32.384,around ,a,a,semicolemakdh,185,words,25,english,null,0.141
14810,2022-12-12 13:51:32.718,around ,r,r,semicolemakdh,185,words,25,english,null,0.334
14811,2022-12-12 13:51:33.001,around ,o,o,semicolemakdh,185,words,25,english,null,0.283
14812,2022-12-12 13:51:33.151,around ,u,u,semicolemakdh,185,words,25,english,null,0.15
14813,2022-12-12 13:51:33.367,around ,n,n,semicolemakdh,185,words,25,english,null,0.216
14814,2022-12-12 13:51:33.871,around ,t,d,semicolemakdh,185,words,25,english,null,0.504
14815,2022-12-12 13:51:34.036,around , ,d,semicolemakdh,185,words,25,english,null,0.165
14816,2022-12-12 13:51:35.007,part ,p,p,semicolemakdh,185,words,25,english,null,0.971
14817,2022-12-12 13:51:35.148,part ,a,a,semicolemakdh,185,words,25,english,null,0.141
14818,2022-12-12 13:51:35.297,part ,r,r,semicolemakdh,185,words,25,english,null,0.149
14819,2022-12-12 13:51:35.421,part ,t,t,semicolemakdh,185,words,25,english,null,0.124
14820,2022-12-12 13:51:35.527,part , , ,semicolemakdh,185,words,25,english,null,0.106
14821,2022-12-12 13:51:35.791,large ,l,l,semicolemakdh,185,words,25,english,null,0.264
14822,2022-12-12 13:51:35.983,large ,a,a,semicolemakdh,185,words,25,english,null,0.192
14823,2022-12-12 13:51:36.160,large ,r,r,semicolemakdh,185,words,25,english,null,0.177
14824,2022-12-12 13:51:36.454,large ,g,g,semicolemakdh,185,words,25,english,null,0.294
14825,2022-12-12 13:51:36.618,large ,e,e,semicolemakdh,185,words,25,english,null,0.164
14826,2022-12-12 13:51:36.823,large , , ,semicolemakdh,185,words,25,english,null,0.205
14827,2022-12-12 13:51:37.023,order ,o,o,semicolemakdh,185,words,25,english,null,0.2
14828,2022-12-12 13:51:37.202,order ,p,r,semicolemakdh,185,words,25,english,null,0.179
14829,2022-12-12 13:51:38.039,order ,r,r,semicolemakdh,185,words,25,english,null,0.837
14830,2022-12-12 13:51:38.255,order ,d,d,semicolemakdh,185,words,25,english,null,0.216
14831,2022-12-12 13:51:38.434,order ,e,e,semicolemakdh,185,words,25,english,null,0.179
14832,2022-12-12 13:51:38.586,order ,r,r,semicolemakdh,185,words,25,english,null,0.152
14833,2022-12-12 13:51:38.759,order , , ,semicolemakdh,185,words,25,english,null,0.173
14834,2022-12-12 13:51:39.072,run ,p,r,semicolemakdh,185,words,25,english,null,0.313
14835,2022-12-12 13:51:39.254,run ,u,r,semicolemakdh,185,words,25,english,null,0.182
14836,2022-12-12 13:51:39.446,run ,n,r,semicolemakdh,185,words,25,english,null,0.192
14837,2022-12-12 13:51:40.207,run ,r,r,semicolemakdh,185,words,25,english,null,0.761
14838,2022-12-12 13:51:40.423,run ,u,u,semicolemakdh,185,words,25,english,null,0.216
14839,2022-12-12 13:51:40.535,run ,n,n,semicolemakdh,185,words,25,english,null,0.112
14840,2022-12-12 13:51:40.679,run , , ,semicolemakdh,185,words,25,english,null,0.144
14841,2022-12-12 13:51:41.325,head ,h,h,semicolemakdh,185,words,25,english,null,0.646
14842,2022-12-12 13:51:41.457,head ,e,e,semicolemakdh,185,words,25,english,null,0.132
14843,2022-12-12 13:51:41.672,head ,a,a,semicolemakdh,185,words,25,english,null,0.215
14844,2022-12-12 13:51:41.853,head ,d,d,semicolemakdh,185,words,25,english,null,0.181
14845,2022-12-12 13:51:41.969,head , , ,semicolemakdh,185,words,25,english,null,0.116
14846,2022-12-12 13:51:42.440,child ,d,c,semicolemakdh,185,words,25,english,null,0.471
14847,2022-12-12 13:51:42.906,child ,c,c,semicolemakdh,185,words,25,english,null,0.466
14848,2022-12-12 13:51:43.007,child ,d,h,semicolemakdh,185,words,25,english,null,0.101
14849,2022-12-12 13:51:43.158,child ,h,h,semicolemakdh,185,words,25,english,null,0.151
14850,2022-12-12 13:51:44.080,child ,h,i,semicolemakdh,185,words,25,english,null,0.922
14851,2022-12-12 13:51:44.232,child ,i,i,semicolemakdh,185,words,25,english,null,0.152
14852,2022-12-12 13:51:44.743,child ,l,l,semicolemakdh,185,words,25,english,null,0.511
14853,2022-12-12 13:51:45.020,child ,d,d,semicolemakdh,185,words,25,english,null,0.277
14854,2022-12-12 13:51:45.137,child , , ,semicolemakdh,185,words,25,english,null,0.117
14855,2022-12-12 13:51:45.506,he ,h,h,semicolemakdh,185,words,25,english,null,0.369
14856,2022-12-12 13:51:45.583,he ,e,e,semicolemakdh,185,words,25,english,null,0.077
14857,2022-12-12 13:51:45.763,he , , ,semicolemakdh,185,words,25,english,null,0.18
14858,2022-12-12 13:51:46.383,between ,b,b,semicolemakdh,185,words,25,english,null,0.62
14859,2022-12-12 13:51:46.543,between ,e,e,semicolemakdh,185,words,25,english,null,0.16
14860,2022-12-12 13:51:47.445,between ,t,t,semicolemakdh,185,words,25,english,null,0.902
14861,2022-12-12 13:51:47.912,between ,w,w,semicolemakdh,185,words,25,english,null,0.467
14862,2022-12-12 13:51:48.091,between ,e,e,semicolemakdh,185,words,25,english,null,0.179
14863,2022-12-12 13:51:48.304,between ,e,e,semicolemakdh,185,words,25,english,null,0.213
14864,2022-12-12 13:51:48.459,between ,n,n,semicolemakdh,185,words,25,english,null,0.155
14865,2022-12-12 13:51:48.578,between , , ,semicolemakdh,185,words,25,english,null,0.119
14866,2022-12-12 13:51:48.915,take ,t,t,semicolemakdh,185,words,25,english,null,0.337
14867,2022-12-12 13:51:49.047,take ,a,a,semicolemakdh,185,words,25,english,null,0.132
14868,2022-12-12 13:51:49.513,take ,k,k,semicolemakdh,185,words,25,english,null,0.466
14869,2022-12-12 13:51:49.784,take ,e,e,semicolemakdh,185,words,25,english,null,0.271
14870,2022-12-12 13:51:49.919,take , , ,semicolemakdh,185,words,25,english,null,0.135
14871,2022-12-12 13:51:50.103,there ,t,t,semicolemakdh,185,words,25,english,null,0.184
14872,2022-12-12 13:51:50.259,there ,h,h,semicolemakdh,185,words,25,english,null,0.156
14873,2022-12-12 13:51:50.337,there ,e,e,semicolemakdh,185,words,25,english,null,0.078
14874,2022-12-12 13:51:50.473,there ,r,r,semicolemakdh,185,words,25,english,null,0.136
14875,2022-12-12 13:51:50.614,there ,e,e,semicolemakdh,185,words,25,english,null,0.141
14876,2022-12-12 13:51:50.924,there , , ,semicolemakdh,185,words,25,english,null,0.31
14877,2022-12-12 13:51:51.240,system ,s,s,semicolemakdh,185,words,25,english,null,0.316
14878,2022-12-12 13:51:51.665,system ,y,y,semicolemakdh,185,words,25,english,null,0.425
14879,2022-12-12 13:51:51.783,system ,s,s,semicolemakdh,185,words,25,english,null,0.118
14880,2022-12-12 13:51:52.153,system ,t,t,semicolemakdh,185,words,25,english,null,0.37
14881,2022-12-12 13:51:52.426,system ,e,e,semicolemakdh,185,words,25,english,null,0.273
14882,2022-12-12 13:51:52.656,system ,m,m,semicolemakdh,185,words,25,english,null,0.23
14883,2022-12-12 13:51:52.796,system , , ,semicolemakdh,185,words,25,english,null,0.14
14884,2022-12-12 13:51:53.042,ask ,a,a,semicolemakdh,185,words,25,english,null,0.246
14885,2022-12-12 13:51:53.602,ask ,s,s,semicolemakdh,185,words,25,english,null,0.56
14886,2022-12-12 13:51:53.809,ask ,k,k,semicolemakdh,185,words,25,english,null,0.207
14887,2022-12-12 13:51:53.984,ask , , ,semicolemakdh,185,words,25,english,null,0.175
14888,2022-12-12 13:51:54.306,on ,o,o,semicolemakdh,185,words,25,english,null,0.322
14889,2022-12-12 13:51:54.416,on ,n,n,semicolemakdh,185,words,25,english,null,0.11
14890,2022-12-12 13:51:54.592,on , , ,semicolemakdh,185,words,25,english,null,0.176
14891,2022-12-12 13:51:54.797,if ,i,i,semicolemakdh,185,words,25,english,null,0.205
14892,2022-12-12 13:51:55.208,if ,f,f,semicolemakdh,185,words,25,english,null,0.411
14893,2022-12-12 13:51:55.381,if , , ,semicolemakdh,185,words,25,english,null,0.173
14894,2022-12-12 13:51:55.688,out,o,o,semicolemakdh,185,words,25,english,null,0.307
14895,2022-12-12 13:51:55.839,out,u,u,semicolemakdh,185,words,25,english,null,0.151
14896,2022-12-12 13:51:55.989,out,t,t,semicolemakdh,185,words,25,english,null,0.15
14897,2022-12-12 13:52:04.985,with ,w,w,semicolemakdh,186,words,25,english,null,8.996
14898,2022-12-12 13:52:05.113,with ,i,i,semicolemakdh,186,words,25,english,null,0.128
14899,2022-12-12 13:52:05.306,with ,t,t,semicolemakdh,186,words,25,english,null,0.193
14900,2022-12-12 13:52:05.752,with ,h,h,semicolemakdh,186,words,25,english,null,0.446
14901,2022-12-12 13:52:05.913,with , , ,semicolemakdh,186,words,25,english,null,0.161
14902,2022-12-12 13:52:06.320,very ,v,v,semicolemakdh,186,words,25,english,null,0.407
14903,2022-12-12 13:52:06.456,very ,e,e,semicolemakdh,186,words,25,english,null,0.136
14904,2022-12-12 13:52:06.597,very ,r,r,semicolemakdh,186,words,25,english,null,0.141
14905,2022-12-12 13:52:07.002,very ,y,y,semicolemakdh,186,words,25,english,null,0.405
14906,2022-12-12 13:52:07.163,very , , ,semicolemakdh,186,words,25,english,null,0.161
14907,2022-12-12 13:52:07.241,say ,s,s,semicolemakdh,186,words,25,english,null,0.078
14908,2022-12-12 13:52:07.399,say ,a,a,semicolemakdh,186,words,25,english,null,0.158
14909,2022-12-12 13:52:07.568,say ,y,y,semicolemakdh,186,words,25,english,null,0.169
14910,2022-12-12 13:52:07.697,say , , ,semicolemakdh,186,words,25,english,null,0.129
14911,2022-12-12 13:52:07.812,set ,s,s,semicolemakdh,186,words,25,english,null,0.115
14912,2022-12-12 13:52:08.065,set ,e,e,semicolemakdh,186,words,25,english,null,0.253
14913,2022-12-12 13:52:08.215,set ,t,t,semicolemakdh,186,words,25,english,null,0.15
14914,2022-12-12 13:52:08.335,set , , ,semicolemakdh,186,words,25,english,null,0.12
14915,2022-12-12 13:52:09.001,begin ,b,b,semicolemakdh,186,words,25,english,null,0.666
14916,2022-12-12 13:52:09.194,begin ,e,e,semicolemakdh,186,words,25,english,null,0.193
14917,2022-12-12 13:52:09.410,begin ,g,g,semicolemakdh,186,words,25,english,null,0.216
14918,2022-12-12 13:52:09.625,begin ,i,i,semicolemakdh,186,words,25,english,null,0.215
14919,2022-12-12 13:52:09.719,begin ,n,n,semicolemakdh,186,words,25,english,null,0.094
14920,2022-12-12 13:52:09.922,begin , , ,semicolemakdh,186,words,25,english,null,0.203
14921,2022-12-12 13:52:09.980,a ,a,a,semicolemakdh,186,words,25,english,null,0.058
14922,2022-12-12 13:52:10.151,a , , ,semicolemakdh,186,words,25,english,null,0.171
14923,2022-12-12 13:52:10.368,place ,p,p,semicolemakdh,186,words,25,english,null,0.217
14924,2022-12-12 13:52:10.642,place ,l,l,semicolemakdh,186,words,25,english,null,0.274
14925,2022-12-12 13:52:10.871,place ,a,a,semicolemakdh,186,words,25,english,null,0.229
14926,2022-12-12 13:52:11.032,place ,c,c,semicolemakdh,186,words,25,english,null,0.161
14927,2022-12-12 13:52:11.193,place ,e,e,semicolemakdh,186,words,25,english,null,0.161
14928,2022-12-12 13:52:11.329,place , , ,semicolemakdh,186,words,25,english,null,0.136
14929,2022-12-12 13:52:11.832,know ,h,k,semicolemakdh,186,words,25,english,null,0.503
14930,2022-12-12 13:52:12.067,know ,e,k,semicolemakdh,186,words,25,english,null,0.235
14931,2022-12-12 13:52:13.103,know ,k,k,semicolemakdh,186,words,25,english,null,1.036
14932,2022-12-12 13:52:13.633,know ,n,n,semicolemakdh,186,words,25,english,null,0.53
14933,2022-12-12 13:52:13.768,know ,o,o,semicolemakdh,186,words,25,english,null,0.135
14934,2022-12-12 13:52:13.929,know ,w,w,semicolemakdh,186,words,25,english,null,0.161
14935,2022-12-12 13:52:14.027,know , , ,semicolemakdh,186,words,25,english,null,0.098
14936,2022-12-12 13:52:14.336,many ,m,m,semicolemakdh,186,words,25,english,null,0.309
14937,2022-12-12 13:52:14.440,many ,a,a,semicolemakdh,186,words,25,english,null,0.104
14938,2022-12-12 13:52:14.636,many ,n,n,semicolemakdh,186,words,25,english,null,0.196
14939,2022-12-12 13:52:15.017,many ,y,y,semicolemakdh,186,words,25,english,null,0.381
14940,2022-12-12 13:52:15.188,many , , ,semicolemakdh,186,words,25,english,null,0.171
14941,2022-12-12 13:52:15.528,come ,c,c,semicolemakdh,186,words,25,english,null,0.34
14942,2022-12-12 13:52:15.586,come ,o,o,semicolemakdh,186,words,25,english,null,0.058
14943,2022-12-12 13:52:16.271,come ,m,m,semicolemakdh,186,words,25,english,null,0.685
14944,2022-12-12 13:52:16.435,come ,e,e,semicolemakdh,186,words,25,english,null,0.164
14945,2022-12-12 13:52:16.623,come , , ,semicolemakdh,186,words,25,english,null,0.188
14946,2022-12-12 13:52:16.818,only ,o,o,semicolemakdh,186,words,25,english,null,0.195
14947,2022-12-12 13:52:17.343,only ,n,n,semicolemakdh,186,words,25,english,null,0.525
14948,2022-12-12 13:52:17.871,only ,l,l,semicolemakdh,186,words,25,english,null,0.528
14949,2022-12-12 13:52:17.970,only ,y,y,semicolemakdh,186,words,25,english,null,0.099
14950,2022-12-12 13:52:18.111,only , , ,semicolemakdh,186,words,25,english,null,0.141
14951,2022-12-12 13:52:18.559,move ,m,m,semicolemakdh,186,words,25,english,null,0.448
14952,2022-12-12 13:52:18.634,move ,o,o,semicolemakdh,186,words,25,english,null,0.075
14953,2022-12-12 13:52:18.822,move ,v,v,semicolemakdh,186,words,25,english,null,0.188
14954,2022-12-12 13:52:18.969,move ,e,e,semicolemakdh,186,words,25,english,null,0.147
14955,2022-12-12 13:52:19.105,move , , ,semicolemakdh,186,words,25,english,null,0.136
14956,2022-12-12 13:52:19.793,point ,p,p,semicolemakdh,186,words,25,english,null,0.688
14957,2022-12-12 13:52:19.943,point ,o,o,semicolemakdh,186,words,25,english,null,0.15
14958,2022-12-12 13:52:20.608,point ,i,i,semicolemakdh,186,words,25,english,null,0.665
14959,2022-12-12 13:52:20.770,point ,e,n,semicolemakdh,186,words,25,english,null,0.162
14960,2022-12-12 13:52:21.625,point ,n,n,semicolemakdh,186,words,25,english,null,0.855
14961,2022-12-12 13:52:21.731,point ,t,t,semicolemakdh,186,words,25,english,null,0.106
14962,2022-12-12 13:52:21.820,point , , ,semicolemakdh,186,words,25,english,null,0.089
14963,2022-12-12 13:52:22.204,few ,f,f,semicolemakdh,186,words,25,english,null,0.384
14964,2022-12-12 13:52:22.881,few ,e,e,semicolemakdh,186,words,25,english,null,0.677
14965,2022-12-12 13:52:23.002,few ,w,w,semicolemakdh,186,words,25,english,null,0.121
14966,2022-12-12 13:52:23.156,few , , ,semicolemakdh,186,words,25,english,null,0.154
14967,2022-12-12 13:52:23.410,around ,a,a,semicolemakdh,186,words,25,english,null,0.254
14968,2022-12-12 13:52:23.609,around ,r,r,semicolemakdh,186,words,25,english,null,0.199
14969,2022-12-12 13:52:23.915,around ,o,o,semicolemakdh,186,words,25,english,null,0.306
14970,2022-12-12 13:52:24.089,around ,u,u,semicolemakdh,186,words,25,english,null,0.174
14971,2022-12-12 13:52:24.600,around ,n,n,semicolemakdh,186,words,25,english,null,0.511
14972,2022-12-12 13:52:24.776,around ,d,d,semicolemakdh,186,words,25,english,null,0.176
14973,2022-12-12 13:52:25.153,around , , ,semicolemakdh,186,words,25,english,null,0.377
14974,2022-12-12 13:52:25.459,from ,t,f,semicolemakdh,186,words,25,english,null,0.306
14975,2022-12-12 13:52:25.968,from ,f,f,semicolemakdh,186,words,25,english,null,0.509
14976,2022-12-12 13:52:26.201,from ,r,r,semicolemakdh,186,words,25,english,null,0.233
14977,2022-12-12 13:52:26.378,from ,o,o,semicolemakdh,186,words,25,english,null,0.177
14978,2022-12-12 13:52:26.568,from ,m,m,semicolemakdh,186,words,25,english,null,0.19
14979,2022-12-12 13:52:26.730,from , , ,semicolemakdh,186,words,25,english,null,0.162
14980,2022-12-12 13:52:27.029,might ,m,m,semicolemakdh,186,words,25,english,null,0.299
14981,2022-12-12 13:52:27.216,might ,i,i,semicolemakdh,186,words,25,english,null,0.187
14982,2022-12-12 13:52:28.196,might ,g,g,semicolemakdh,186,words,25,english,null,0.98
14983,2022-12-12 13:52:28.531,might ,h,h,semicolemakdh,186,words,25,english,null,0.335
14984,2022-12-12 13:52:28.762,might ,t,t,semicolemakdh,186,words,25,english,null,0.231
14985,2022-12-12 13:52:28.861,might , , ,semicolemakdh,186,words,25,english,null,0.099
14986,2022-12-12 13:52:29.212,leave ,l,l,semicolemakdh,186,words,25,english,null,0.351
14987,2022-12-12 13:52:29.504,leave ,e,e,semicolemakdh,186,words,25,english,null,0.292
14988,2022-12-12 13:52:29.721,leave ,a,a,semicolemakdh,186,words,25,english,null,0.217
