,activeWord,lastChar,acc
12824,valued ,u,0.0
12825,valued ,r,0.0
12826,valued ,d,0.0
12827,valued , ,0.0
12828,food ,f,0.0
12829,food ,o,0.0
12830,food ,o,0.0
12831,food ,d,0.0
12832,food , ,0.0
12833,and ,a,0.0
12834,and ,n,0.0
12835,and ,d,0.0
12836,and , ,0.0
12837,cheer ,c,0.0
12838,cheer ,h,0.0
12839,cheer ,e,0.0
12840,cheer ,e,0.0
12841,cheer ,r,0.0
12842,cheer , ,0.0
12843,and ,a,0.0
12844,and ,n,0.0
12845,and ,d,0.0
12846,and , ,0.0
12847,song ,s,0.0
12848,song ,o,0.0
12849,song ,n,0.0
12850,song ,g,0.0
12851,song , ,0.0
12852,above ,a,0.0
12853,above ,b,0.0
12854,above ,o,0.0
12855,above ,v,0.0
12856,above ,e,0.0
12857,above , ,0.0
12858,hoarded ,h,0.0
12859,hoarded ,o,0.0
12860,hoarded ,a,0.0
12861,hoarded ,r,0.0
12862,hoarded ,d,0.0
12863,hoarded ,e,0.0
12864,hoarded ,d,0.0
12865,hoarded , ,0.0
12866,"gold, ",g,0.0
12867,"gold, ",o,0.0
12868,"gold, ",l,0.0
12869,"gold, ",d,0.0
12870,"gold, ",",",0.0
12871,"gold, ", ,0.0
12872,it ,i,0.0
12873,it ,t,0.0
12874,it , ,0.0
12875,would ,w,0.16666666666666674
12876,would ,o,0.16666666666666674
12877,would ,u,0.16666666666666674
12878,would ,l,0.16666666666666674
12879,would ,v,0.16666666666666674
12880,would ,d,0.16666666666666674
12881,would , ,0.16666666666666674
12882,be ,k,0.33333333333333326
12883,be ,b,0.33333333333333326
12884,be ,e,0.33333333333333326
12885,be , ,0.33333333333333326
12886,a ,a,0.0
12887,a , ,0.0
12888,merrier ,m,0.0
12889,merrier ,e,0.0
12890,merrier ,r,0.0
12891,merrier ,r,0.0
12892,merrier ,i,0.0
12893,merrier ,e,0.0
12894,merrier ,r,0.0
12895,merrier , ,0.0
12896,world.,w,0.0
12897,world.,o,0.0
12898,world.,r,0.0
12899,world.,l,0.0
12900,world.,d,0.0
12901,world.,.,0.0
12902,They ,t,0.0
12903,They ,h,0.0
12904,They ,e,0.0
12905,They ,y,0.0
12906,They , ,0.0
12907,don't ,d,0.0
12908,don't ,o,0.0
12909,don't ,n,0.0
12910,don't ,',0.0
12911,don't ,t,0.0
12912,don't , ,0.0
12913,know ,e,0.6000000000000001
12914,know ,h,0.6000000000000001
12915,know ,o,0.6000000000000001
12916,know ,k,0.6000000000000001
12917,know ,n,0.6000000000000001
12918,know ,o,0.6000000000000001
12919,know ,w,0.6000000000000001
12920,know , ,0.6000000000000001
12921,that ,t,0.0
12922,that ,h,0.0
12923,that ,a,0.0
12924,that ,t,0.0
12925,that , ,0.0
12926,we ,w,0.0
12927,we ,e,0.0
12928,we , ,0.0
12929,know ,h,0.19999999999999996
12930,know ,k,0.19999999999999996
12931,know ,n,0.19999999999999996
12932,know ,o,0.19999999999999996
12933,know ,w,0.19999999999999996
12934,know , ,0.19999999999999996
12935,they ,t,0.0
12936,they ,h,0.0
12937,they ,e,0.0
12938,they ,y,0.0
12939,they , ,0.0
12940,know ,e,0.3999999999999999
12941,know ,k,0.3999999999999999
12942,know ,k,0.3999999999999999
12943,know ,n,0.3999999999999999
12944,know ,o,0.3999999999999999
12945,know ,w,0.3999999999999999
12946,know , ,0.3999999999999999
12947,we ,w,0.0
12948,we ,e,0.0
12949,we , ,0.0
12950,know.,k,0.0
12951,know.,n,0.0
12952,know.,o,0.0
12953,know.,w,0.0
12954,know.,.,0.0
12955,They ,t,0.3999999999999999
12956,They ,h,0.3999999999999999
12957,They ,e,0.3999999999999999
12958,They ,h,0.3999999999999999
12959,They ,e,0.3999999999999999
12960,They ,y,0.3999999999999999
12961,They , ,0.3999999999999999
12962,don't ,d,0.0
12963,don't ,o,0.0
12964,don't ,n,0.0
12965,don't ,',0.0
12966,don't ,t,0.0
12967,don't , ,0.0
12968,know ,h,1.4
12969,know ,h,1.4
12970,know ,e,1.4
12971,know ,o,1.4
12972,know ,k,1.4
12973,know ,e,1.4
12974,know ,n,1.4
12975,know ,k,1.4
12976,know ,n,1.4
12977,know ,o,1.4
12978,know ,w,1.4
12979,know , ,1.4
12980,that ,t,0.0
12981,that ,h,0.0
12982,that ,a,0.0
12983,that ,t,0.0
12984,that , ,0.0
12985,we ,w,0.0
12986,we ,e,0.0
12987,we , ,0.0
12988,know ,k,0.0
12989,know ,n,0.0
12990,know ,o,0.0
12991,know ,w,0.0
12992,know , ,0.0
12993,they ,t,0.19999999999999996
12994,they ,h,0.19999999999999996
12995,they ,e,0.19999999999999996
12996,they ,l,0.19999999999999996
12997,they ,y,0.19999999999999996
12998,they , ,0.19999999999999996
12999,know ,e,0.3999999999999999
13000,know ,k,0.3999999999999999
13001,know ,k,0.3999999999999999
13002,know ,n,0.3999999999999999
13003,know ,o,0.3999999999999999
13004,know ,w,0.3999999999999999
13005,know , ,0.3999999999999999
13006,we ,w,0.33333333333333326
13007,we ,u,0.33333333333333326
13008,we ,e,0.33333333333333326
13009,we , ,0.33333333333333326
13010,know.,k,0.19999999999999996
13011,know.,n,0.19999999999999996
13012,know.,o,0.19999999999999996
13013,know.,w,0.19999999999999996
13014,know.,",",0.19999999999999996
13015,know.,.,0.19999999999999996
13016,They ,t,1.0
13017,They ,h,1.0
13018,They ,e,1.0
13019,They ,t,1.0
13020,They ,h,1.0
13021,They ,t,1.0
13022,They ,h,1.0
13023,They ,e,1.0
13024,They ,y,1.0
13025,They , ,1.0
13026,don't ,d,0.0
13027,don't ,o,0.0
13028,don't ,n,0.0
13029,don't ,',0.0
13030,don't ,t,0.0
13031,don't , ,0.0
13032,know ,k,0.0
13033,know ,n,0.0
13034,know ,o,0.0
13035,know ,w,0.0
13036,know , ,0.0
13037,that ,t,0.0
13038,that ,h,0.0
13039,that ,a,0.0
13040,that ,t,0.0
13041,that , ,0.0
13042,we ,w,0.0
13043,we ,e,0.0
13044,we , ,0.0
13045,know ,k,0.0
13046,know ,n,0.0
13047,know ,o,0.0
13048,know ,w,0.0
13049,know , ,0.0
13050,they ,t,0.0
13051,they ,h,0.0
13052,they ,e,0.0
13053,they ,y,0.0
13054,they , ,0.0
13055,know ,e,0.19999999999999996
13056,know ,k,0.19999999999999996
13057,know ,n,0.19999999999999996
13058,know ,o,0.19999999999999996
13059,know ,w,0.19999999999999996
13060,know , ,0.19999999999999996
13061,we ,w,0.0
13062,we ,e,0.0
13063,we , ,0.0
13064,know.,k,0.3999999999999999
13065,know.,n,0.3999999999999999
13066,know.,n,0.3999999999999999
13067,know.,o,0.3999999999999999
13068,know.,o,0.3999999999999999
13069,know.,w,0.3999999999999999
13070,know.,.,0.3999999999999999
13071,They ,y,1.6
13072,They ,o,1.6
13073,They ,u,1.6
13074,They ,y,1.6
13075,They ,o,1.6
13076,They ,u,1.6
13077,They , ,1.6
13078,They ,c,1.6
13079,They ,a,1.6
13080,They ,n,1.6
13081,They ,',1.6
13082,They ,t,1.6
13083,They , ,1.6
13084,don't ,u,6.0
13085,don't ,s,6.0
13086,don't ,e,6.0
13087,don't , ,6.0
13088,don't ,t,6.0
13089,don't ,h,6.0
13090,don't ,e,6.0
13091,don't , ,6.0
13092,don't ,f,6.0
13093,don't ,i,6.0
13094,don't ,r,6.0
13095,don't ,e,6.0
13096,don't , ,6.0
13097,don't ,e,6.0
13098,don't ,x,6.0
13099,don't ,i,6.0
13100,don't ,t,6.0
13101,don't , ,6.0
13102,don't ,b,6.0
13103,don't ,e,6.0
13104,don't ,c,6.0
13105,don't ,a,6.0
13106,don't ,u,6.0
13107,don't ,s,6.0
13108,don't ,e,6.0
13109,don't , ,6.0
13110,don't ,y,6.0
13111,don't ,o,6.0
13112,don't ,u,6.0
13113,don't ,',6.0
13114,don't ,r,6.0
13115,don't ,e,6.0
13116,don't , ,6.0
13117,don't ,n,6.0
13118,don't ,o,6.0
13119,don't ,t,6.0
13120,don't , ,6.0
13121,don't ,m,6.0
13122,don't ,a,6.0
13123,don't ,d,6.0
13124,don't ,e,6.0
13125,don't , ,6.0
13126,know ,o,13.0
13127,know ,f,13.0
13128,know , ,13.0
13129,know ,f,13.0
13130,know ,i,13.0
13131,know ,e,13.0
13132,know ,r,13.0
13133,know ,e,13.0
13134,know ,.,13.0
13135,know ,y,13.0
13136,know ,o,13.0
13137,know ,u,13.0
13138,know , ,13.0
13139,know ,c,13.0
13140,know ,a,13.0
13141,know ,n,13.0
13142,know ,',13.0
13143,know ,t,13.0
13144,know , ,13.0
13145,know ,u,13.0
13146,know ,s,13.0
13147,know ,e,13.0
13148,know , ,13.0
13149,know ,t,13.0
13150,know ,h,13.0
13151,know ,e,13.0
13152,know , ,13.0
13153,know ,f,13.0
13154,know ,i,13.0
13155,know ,r,13.0
13156,know ,e,13.0
13157,know , ,13.0
13158,know ,e,13.0
13159,know ,x,13.0
13160,know ,i,13.0
13161,know ,t,13.0
13162,know , ,13.0
13163,know ,b,13.0
13164,know ,e,13.0
13165,know ,c,13.0
13166,know ,a,13.0
13167,know ,u,13.0
13168,know ,s,13.0
13169,know ,e,13.0
13170,know , ,13.0
13171,know ,y,13.0
13172,know ,o,13.0
13173,know ,u,13.0
13174,know ,',13.0
13175,know ,r,13.0
13176,know ,e,13.0
13177,know , ,13.0
13178,know ,n,13.0
13179,know ,o,13.0
13180,know ,t,13.0
13181,know , ,13.0
13182,know ,m,13.0
13183,know ,a,13.0
13184,know ,d,13.0
13185,know ,e,13.0
13186,know , ,13.0
13187,know ,o,13.0
13188,know ,f,13.0
13189,know , ,13.0
13190,know ,f,13.0
13191,know ,o,13.0
13192,know ,i,13.0
13193,know ,r,13.0
13194,know ,e,13.0
13195,know ,.,13.0
13196,The ,t,0.0
13197,The ,h,0.0
13198,The ,e,0.0
13199,The , ,0.0
13200,1920 ,1,0.0
13201,1920 ,9,0.0
13202,1920 ,2,0.0
13203,1920 ,0,0.0
13204,1920 , ,0.0
13205,United ,u,0.0
13206,United ,n,0.0
13207,United ,i,0.0
13208,United ,t,0.0
13209,United ,e,0.0
13210,United ,d,0.0
13211,United , ,0.0
13212,States ,s,0.0
13213,States ,t,0.0
13214,States ,a,0.0
13215,States ,t,0.0
13216,States ,e,0.0
13217,States ,s,0.0
13218,States , ,0.0
13219,presidential ,p,0.07692307692307687
13220,presidential ,r,0.07692307692307687
13221,presidential ,e,0.07692307692307687
13222,presidential ,s,0.07692307692307687
13223,presidential ,i,0.07692307692307687
13224,presidential ,d,0.07692307692307687
13225,presidential ,e,0.07692307692307687
13226,presidential ,n,0.07692307692307687
13227,presidential ,t,0.07692307692307687
13228,presidential ,i,0.07692307692307687
13229,presidential ,m,0.07692307692307687
13230,presidential ,a,0.07692307692307687
13231,presidential ,l,0.07692307692307687
13232,presidential , ,0.07692307692307687
13233,election ,e,0.0
13234,election ,l,0.0
13235,election ,e,0.0
13236,election ,c,0.0
13237,election ,t,0.0
13238,election ,i,0.0
13239,election ,o,0.0
13240,election ,n,0.0
13241,election , ,0.0
13242,in ,o,0.33333333333333326
13243,in ,i,0.33333333333333326
13244,in ,n,0.33333333333333326
13245,in , ,0.33333333333333326
13246,Idaho ,o,1.0
13247,Idaho ,d,1.0
13248,Idaho ,i,1.0
13249,Idaho ,d,1.0
13250,Idaho ,a,1.0
13251,Idaho ,i,1.0
13252,Idaho ,c,1.0
13253,Idaho ,d,1.0
13254,Idaho ,a,1.0
13255,Idaho ,h,1.0
13256,Idaho ,o,1.0
13257,Idaho , ,1.0
13258,took ,t,0.0
13259,took ,o,0.0
13260,took ,o,0.0
13261,took ,k,0.0
13262,took , ,0.0
13263,place ,p,0.0
13264,place ,l,0.0
13265,place ,a,0.0
13266,place ,c,0.0
13267,place ,e,0.0
13268,place , ,0.0
13269,on ,o,0.0
13270,on ,n,0.0
13271,on , ,0.0
13272,November ,n,0.4444444444444444
13273,November ,o,0.4444444444444444
13274,November ,v,0.4444444444444444
13275,November ,e,0.4444444444444444
13276,November ,n,0.4444444444444444
13277,November ,m,0.4444444444444444
13278,November ,m,0.4444444444444444
13279,November ,v,0.4444444444444444
13280,November ,e,0.4444444444444444
13281,November ,b,0.4444444444444444
13282,November ,e,0.4444444444444444
13283,November ,r,0.4444444444444444
13284,November , ,0.4444444444444444
13285,"2, ",2,0.0
13286,"2, ",",",0.0
13287,"2, ", ,0.0
13288,"1920, ",1,0.0
13289,"1920, ",9,0.0
13290,"1920, ",2,0.0
13291,"1920, ",0,0.0
13292,"1920, ",",",0.0
13293,"1920, ", ,0.0
13294,as ,a,0.0
13295,as ,s,0.0
13296,as , ,0.0
13297,part ,p,0.0
13298,part ,a,0.0
13299,part ,r,0.0
13300,part ,t,0.0
13301,part , ,0.0
13302,of ,o,0.0
13303,of ,d,0.0
13304,of , ,0.0
13305,the ,t,0.0
13306,the ,h,0.0
13307,the ,e,0.0
13308,the , ,0.0
13309,1920 ,1,0.0
13310,1920 ,9,0.0
13311,1920 ,2,0.0
13312,1920 ,0,0.0
13313,1920 , ,0.0
13314,United ,u,0.1428571428571428
13315,United ,n,0.1428571428571428
13316,United ,i,0.1428571428571428
13317,United ,t,0.1428571428571428
13318,United ,e,0.1428571428571428
13319,United ,c,0.1428571428571428
13320,United ,d,0.1428571428571428
13321,United , ,0.1428571428571428
13322,States ,s,0.0
13323,States ,t,0.0
13324,States ,a,0.0
13325,States ,t,0.0
13326,States ,e,0.0
13327,States ,s,0.0
13328,States , ,0.0
13329,presidential ,p,0.07692307692307687
13330,presidential ,s,0.07692307692307687
13331,presidential ,r,0.07692307692307687
13332,presidential ,e,0.07692307692307687
13333,presidential ,s,0.07692307692307687
13334,presidential ,i,0.07692307692307687
13335,presidential ,d,0.07692307692307687
13336,presidential ,e,0.07692307692307687
13337,presidential ,n,0.07692307692307687
13338,presidential ,t,0.07692307692307687
13339,presidential ,i,0.07692307692307687
13340,presidential ,a,0.07692307692307687
13341,presidential ,l,0.07692307692307687
13342,presidential , ,0.07692307692307687
13343,election. ,e,0.0
13344,election. ,l,0.0
13345,election. ,e,0.0
13346,election. ,c,0.0
13347,election. ,t,0.0
13348,election. ,i,0.0
13349,election. ,o,0.0
13350,election. ,n,0.0
13351,election. ,",",0.0
13352,election. , ,0.0
13353,State ,s,0.16666666666666674
13354,State ,t,0.16666666666666674
13355,State ,a,0.16666666666666674
13356,State ,e,0.16666666666666674
13357,State ,t,0.16666666666666674
13358,State ,e,0.16666666666666674
13359,State , ,0.16666666666666674
13360,voters,v,0.0
13361,voters,o,0.0
13362,voters,t,0.0
13363,voters,e,0.0
13364,voters,r,0.0
13365,voters,s,0.0
13366,Let ,l,0.0
13367,Let ,e,0.0
13368,Let ,t,0.0
13369,Let , ,0.0
13370,Ramah ,r,0.0
13371,Ramah ,a,0.0
13372,Ramah ,m,0.0
13373,Ramah ,a,0.0
13374,Ramah ,h,0.0
13375,Ramah , ,0.0
13376,rejoice ,r,0.0
13377,rejoice ,e,0.0
13378,rejoice ,j,0.0
13379,rejoice ,o,0.0
13380,rejoice ,i,0.0
13381,rejoice ,c,0.0
13382,rejoice ,e,0.0
13383,rejoice , ,0.0
13384,with ,w,0.0
13385,with ,i,0.0
13386,with ,t,0.0
13387,with ,h,0.0
13388,with , ,0.0
13389,Cochineal. ,c,0.0
13390,Cochineal. ,o,0.0
13391,Cochineal. ,c,0.0
13392,Cochineal. ,h,0.0
13393,Cochineal. ,i,0.0
13394,Cochineal. ,n,0.0
13395,Cochineal. ,e,0.0
13396,Cochineal. ,a,0.0
13397,Cochineal. ,l,0.0
13398,Cochineal. ,.,0.0
13399,Cochineal. , ,0.0
13400,Let ,l,0.0
13401,Let ,e,0.0
13402,Let ,t,0.0
13403,Let , ,0.0
13404,Gaba ,g,0.19999999999999996
13405,Gaba ,a,0.19999999999999996
13406,Gaba ,l,0.19999999999999996
13407,Gaba ,b,0.19999999999999996
13408,Gaba ,a,0.19999999999999996
13409,Gaba , ,0.19999999999999996
13410,rejoice ,r,0.0
13411,rejoice ,e,0.0
13412,rejoice ,j,0.0
13413,rejoice ,o,0.0
13414,rejoice ,i,0.0
13415,rejoice ,c,0.0
13416,rejoice ,e,0.0
13417,rejoice , ,0.0
13418,with ,w,0.0
13419,with ,i,0.0
13420,with ,t,0.0
13421,with ,h,0.0
13422,with , ,0.0
13423,the ,t,0.0
13424,the ,h,0.0
13425,the ,e,0.0
13426,the , ,0.0
13427,Prickly ,p,0.0
13428,Prickly ,r,0.0
13429,Prickly ,i,0.0
13430,Prickly ,c,0.0
13431,Prickly ,k,0.0
13432,Prickly ,l,0.0
13433,Prickly ,y,0.0
13434,Prickly , ,0.0
13435,"Pear, ",p,0.0
13436,"Pear, ",e,0.0
13437,"Pear, ",a,0.0
13438,"Pear, ",r,0.0
13439,"Pear, ",.,0.0
13440,"Pear, ", ,0.0
13441,which ,w,0.0
13442,which ,h,0.0
13443,which ,i,0.0
13444,which ,c,0.0
13445,which ,h,0.0
13446,which , ,0.0
13447,the ,t,0.0
13448,the ,h,0.0
13449,the ,e,0.0
13450,the , ,0.0
13451,Cochineal ,c,0.0
13452,Cochineal ,o,0.0
13453,Cochineal ,c,0.0
13454,Cochineal ,h,0.0
13455,Cochineal ,i,0.0
13456,Cochineal ,n,0.0
13457,Cochineal ,e,0.0
13458,Cochineal ,a,0.0
13459,Cochineal ,l,0.0
13460,Cochineal , ,0.0
13461,feeds ,f,0.0
13462,feeds ,e,0.0
13463,feeds ,e,0.0
13464,feeds ,d,0.0
13465,feeds ,s,0.0
13466,feeds , ,0.0
13467,on. ,o,0.0
13468,on. ,n,0.0
13469,on. ,.,0.0
13470,on. , ,0.0
13471,Let ,l,0.0
13472,Let ,e,0.0
13473,Let ,t,0.0
13474,Let , ,0.0
13475,Nebo ,n,0.0
13476,Nebo ,e,0.0
13477,Nebo ,b,0.0
13478,Nebo ,o,0.0
13479,Nebo , ,0.0
13480,rejoice ,e,0.375
13481,rejoice ,r,0.375
13482,rejoice ,e,0.375
13483,rejoice ,j,0.375
13484,rejoice ,i,0.375
13485,rejoice ,o,0.375
13486,rejoice ,o,0.375
13487,rejoice ,i,0.375
13488,rejoice ,c,0.375
13489,rejoice ,e,0.375
13490,rejoice , ,0.375
13491,with ,w,0.0
13492,with ,i,0.0
13493,with ,t,0.0
13494,with ,h,0.0
13495,with , ,0.0
13496,the ,t,0.25
13497,the ,h,0.25
13498,the ,e,0.25
13499,the ,e,0.25
13500,the , ,0.25
13501,Myrtle-Leaved-Sumach ,m,-0.33333333333333337
13502,Myrtle-Leaved-Sumach ,y,-0.33333333333333337
13503,Myrtle-Leaved-Sumach ,r,-0.33333333333333337
13504,Myrtle-Leaved-Sumach ,t,-0.33333333333333337
13505,Myrtle-Leaved-Sumach ,l,-0.33333333333333337
13506,Myrtle-Leaved-Sumach ,e,-0.33333333333333337
13507,Myrtle-Leaved-Sumach ,-,-0.33333333333333337
13508,Myrtle-Leaved-Sumach ,l,-0.33333333333333337
13509,Myrtle-Leaved-Sumach ,e,-0.33333333333333337
13510,Myrtle-Leaved-Sumach ,a,-0.33333333333333337
13511,Myrtle-Leaved-Sumach ,v,-0.33333333333333337
13512,Myrtle-Leaved-Sumach ,e,-0.33333333333333337
13513,Myrtle-Leaved-Sumach ,d,-0.33333333333333337
13514,Myrtle-Leaved-Sumach , ,-0.33333333333333337
13515,as ,a,0.0
13516,as ,s,0.0
13517,as , ,0.0
13518,with,w,0.0
13519,with,i,0.0
13520,with,t,0.0
13521,with,h,0.0
13522,High ,h,0.0
13523,High ,i,0.0
13524,High ,t,0.0
13525,High ,h,0.0
13526,High , ,0.0
13527,on ,o,0.0
13528,on ,n,0.0
13529,on , ,0.0
13530,a ,a,0.0
13531,a , ,0.0
13532,throne ,t,0.0
13533,throne ,h,0.0
13534,throne ,r,0.0
13535,throne ,o,0.0
13536,throne ,n,0.0
13537,throne ,e,0.0
13538,throne , ,0.0
13539,of ,o,0.0
13540,of ,f,0.0
13541,of , ,0.0
13542,royal ,r,0.33333333333333326
13543,royal ,a,0.33333333333333326
13544,royal ,y,0.33333333333333326
13545,royal ,o,0.33333333333333326
13546,royal ,y,0.33333333333333326
13547,royal ,a,0.33333333333333326
13548,royal ,l,0.33333333333333326
13549,royal , ,0.33333333333333326
13550,"state, ",s,0.1428571428571428
13551,"state, ",t,0.1428571428571428
13552,"state, ",a,0.1428571428571428
13553,"state, ",e,0.1428571428571428
13554,"state, ",t,0.1428571428571428
13555,"state, ",e,0.1428571428571428
13556,"state, ",",",0.1428571428571428
13557,"state, ", ,0.1428571428571428
13558,which ,s,0.33333333333333326
13559,which ,h,0.33333333333333326
13560,which ,w,0.33333333333333326
13561,which ,h,0.33333333333333326
13562,which ,i,0.33333333333333326
13563,which ,h,0.33333333333333326
13564,which ,c,0.33333333333333326
13565,which , ,0.33333333333333326
13566,far ,f,0.0
13567,far ,a,0.0
13568,far ,r,0.0
13569,far , ,0.0
13570,Outshone ,o,0.22222222222222232
13571,Outshone ,u,0.22222222222222232
13572,Outshone ,s,0.22222222222222232
13573,Outshone ,t,0.22222222222222232
13574,Outshone ,s,0.22222222222222232
13575,Outshone ,h,0.22222222222222232
13576,Outshone ,i,0.22222222222222232
13577,Outshone ,o,0.22222222222222232
13578,Outshone ,n,0.22222222222222232
13579,Outshone ,e,0.22222222222222232
13580,Outshone , ,0.22222222222222232
13581,the ,t,0.0
13582,the ,h,0.0
13583,the ,e,0.0
13584,the , ,0.0
13585,wealth ,w,0.0
13586,wealth ,e,0.0
13587,wealth ,a,0.0
13588,wealth ,l,0.0
13589,wealth ,t,0.0
13590,wealth ,h,0.0
13591,wealth , ,0.0
13592,or ,o,0.0
13593,or ,f,0.0
13594,or , ,0.0
13595,Ormus ,o,0.16666666666666674
13596,Ormus ,r,0.16666666666666674
13597,Ormus ,u,0.16666666666666674
13598,Ormus ,m,0.16666666666666674
13599,Ormus ,u,0.16666666666666674
13600,Ormus ,s,0.16666666666666674
13601,Ormus , ,0.16666666666666674
13602,and ,o,0.5
13603,and ,a,0.5
13604,and ,a,0.5
13605,and ,n,0.5
13606,and ,d,0.5
13607,and , ,0.5
13608,of ,o,0.0
13609,of ,f,0.0
13610,of , ,0.0
13611,"Ind, ",i,0.0
13612,"Ind, ",n,0.0
13613,"Ind, ",d,0.0
13614,"Ind, ",",",0.0
13615,"Ind, ", ,0.0
13616,Or ,o,0.0
13617,Or ,r,0.0
13618,Or , ,0.0
13619,where ,s,0.5
13620,where ,h,0.5
13621,where ,e,0.5
13622,where ,w,0.5
13623,where ,h,0.5
13624,where ,e,0.5
13625,where ,r,0.5
13626,where ,e,0.5
13627,where , ,0.5
13628,the ,t,0.0
13629,the ,h,0.0
13630,the ,e,0.0
13631,the , ,0.0
13632,gorgeous ,g,0.0
13633,gorgeous ,o,0.0
13634,gorgeous ,r,0.0
13635,gorgeous ,g,0.0
13636,gorgeous ,e,0.0
13637,gorgeous ,o,0.0
13638,gorgeous ,u,0.0
13639,gorgeous ,s,0.0
13640,gorgeous , ,0.0
13641,East ,e,0.0
13642,East ,a,0.0
13643,East ,s,0.0
13644,East ,t,0.0
13645,East , ,0.0
13646,with ,w,0.0
13647,with ,i,0.0
13648,with ,t,0.0
13649,with ,h,0.0
13650,with , ,0.0
13651,richest ,r,0.125
13652,richest ,e,0.125
13653,richest ,i,0.125
13654,richest ,c,0.125
13655,richest ,h,0.125
13656,richest ,e,0.125
13657,richest ,s,0.125
13658,richest ,t,0.125
13659,richest , ,0.125
13660,hand,h,0.0
13661,hand,a,0.0
13662,hand,n,0.0
13663,hand,d,0.0
13664,O ,o,0.0
13665,O , ,0.0
13666,Poesy ,p,0.0
13667,Poesy ,o,0.0
13668,Poesy ,e,0.0
13669,Poesy ,s,0.0
13670,Poesy ,y,0.0
13671,Poesy , ,0.0
13672,is ,i,0.0
13673,is ,s,0.0
13674,is , ,0.0
13675,on ,o,0.0
13676,on ,n,0.0
13677,on , ,0.0
13678,the ,t,0.25
13679,the ,h,0.25
13680,the ,e,0.25
13681,the ,e,0.25
13682,the , ,0.25
13683,"wane, ",w,-0.16666666666666663
13684,"wane, ",a,-0.16666666666666663
13685,"wane, ",n,-0.16666666666666663
13686,"wane, ",e,-0.16666666666666663
13687,"wane, ", ,-0.16666666666666663
13688,For ,f,0.0
13689,For ,o,0.0
13690,For ,r,0.0
13691,For , ,0.0
13692,Fancy's ,f,0.0
13693,Fancy's ,a,0.0
13694,Fancy's ,n,0.0
13695,Fancy's ,c,0.0
13696,Fancy's ,y,0.0
13697,Fancy's ,',0.0
13698,Fancy's ,s,0.0
13699,Fancy's , ,0.0
13700,visions ,v,0.0
13701,visions ,i,0.0
13702,visions ,s,0.0
13703,visions ,i,0.0
13704,visions ,o,0.0
13705,visions ,n,0.0
13706,visions ,s,0.0
13707,visions , ,0.0
13708,all ,a,0.0
13709,all ,l,0.0
13710,all ,l,0.0
13711,all , ,0.0
13712,unfitting; ,u,0.0
13713,unfitting; ,n,0.0
13714,unfitting; ,f,0.0
13715,unfitting; ,i,0.0
13716,unfitting; ,t,0.0
13717,unfitting; ,t,0.0
13718,unfitting; ,i,0.0
13719,unfitting; ,n,0.0
13720,unfitting; ,g,0.0
13721,unfitting; ,;,0.0
13722,unfitting; , ,0.0
13723,I ,i,0.0
13724,I , ,0.0
13725,hardly ,h,0.0
13726,hardly ,a,0.0
13727,hardly ,r,0.0
13728,hardly ,d,0.0
13729,hardly ,l,0.0
13730,hardly ,y,0.0
13731,hardly , ,0.0
13732,know ,k,0.0
13733,know ,n,0.0
13734,know ,o,0.0
13735,know ,w,0.0
13736,know , ,0.0
13737,her ,h,0.0
13738,her ,e,0.0
13739,her ,r,0.0
13740,her , ,0.0
13741,face ,f,0.0
13742,face ,a,0.0
13743,face ,c,0.0
13744,face ,e,0.0
13745,face , ,0.0
13746,"again, ",a,0.0
13747,"again, ",g,0.0
13748,"again, ",a,0.0
13749,"again, ",i,0.0
13750,"again, ",n,0.0
13751,"again, ",",",0.0
13752,"again, ", ,0.0
13753,Nature ,n,0.0
13754,Nature ,a,0.0
13755,Nature ,t,0.0
13756,Nature ,u,0.0
13757,Nature ,r,0.0
13758,Nature ,e,0.0
13759,Nature , ,0.0
13760,herself ,h,0.0
13761,herself ,e,0.0
13762,herself ,r,0.0
13763,herself ,s,0.0
13764,herself ,e,0.0
13765,herself ,l,0.0
13766,herself ,f,0.0
13767,herself , ,0.0
13768,seems ,s,0.0
13769,seems ,e,0.0
13770,seems ,e,0.0
13771,seems ,m,0.0
13772,seems ,s,0.0
13773,seems , ,0.0
13774,on ,o,0.0
13775,on ,n,0.0
13776,on , ,0.0
13777,the ,b,0.75
13778,the ,h,0.75
13779,the ,e,0.75
13780,the ,t,0.75
13781,the ,h,0.75
13782,the ,e,0.75
13783,the , ,0.75
13784,flitting. , ,0.10000000000000009
13785,flitting. ,f,0.10000000000000009
13786,flitting. ,l,0.10000000000000009
13787,flitting. ,i,0.10000000000000009
13788,flitting. ,t,0.10000000000000009
13789,flitting. ,t,0.10000000000000009
13790,flitting. ,i,0.10000000000000009
13791,flitting. ,n,0.10000000000000009
13792,flitting. ,g,0.10000000000000009
13793,flitting. ,.,0.10000000000000009
13794,flitting. , ,0.10000000000000009
13795,The ,t,0.0
13796,The ,h,0.0
13797,The ,e,0.0
13798,The , ,0.0
13799,fields,t,0.33333333333333326
13800,fields,i,0.33333333333333326
13801,fields,f,0.33333333333333326
13802,fields,i,0.33333333333333326
13803,fields,e,0.33333333333333326
13804,fields,l,0.33333333333333326
13805,fields,d,0.33333333333333326
13806,fields,s,0.33333333333333326
13807,call ,c,0.0
13808,call ,a,0.0
13809,call ,l,0.0
13810,call ,l,0.0
13811,call , ,0.0
13812,line ,l,0.0
