timestamp,activeWord,lastChar,correctChar,source,layout,type,length,language,funbox
2022-12-04T21:34:31.701Z,format,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:32.444Z,format,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:32.612Z,format,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:33.163Z,format,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:33.347Z,finally, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:34.238Z,finally,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:34.559Z,finally,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:34.732Z,finally,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:34.979Z,finally,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:35.478Z,finally,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:35.637Z,finally,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:36.044Z,finally,y,y,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:36.179Z,rsplit, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:37.094Z,rsplit,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:37.267Z,rsplit,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:37.804Z,rsplit,y,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:38.635Z,rsplit,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:39.116Z,rsplit,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:39.447Z,rsplit,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:39.972Z,rsplit,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:40.114Z,encode, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:40.664Z,encode,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:40.815Z,encode,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:41.950Z,encode,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:42.182Z,encode,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:43.020Z,encode,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:43.318Z,encode,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:43.687Z,staticmethod, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:44.172Z,staticmethod,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:44.739Z,staticmethod,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:44.815Z,staticmethod,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:45.325Z,staticmethod,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:45.583Z,staticmethod,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:46.340Z,staticmethod,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:47.013Z,staticmethod,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:47.382Z,staticmethod,a,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:48.573Z,staticmethod,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:50.935Z,staticmethod,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:52.270Z,staticmethod,h,h,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:52.623Z,staticmethod,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:53.628Z,staticmethod,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:53.992Z,globals, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:55.428Z,globals,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:56.510Z,globals,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:56.879Z,globals,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:58.379Z,globals,b,b,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:58.494Z,globals,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:58.869Z,globals,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:59.085Z,globals,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:34:59.436Z,pop, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:01.133Z,pop,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:01.398Z,pop,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:01.820Z,pop,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:08.585Z,reverse,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:08.799Z,reverse,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:09.990Z,reverse,v,v,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:10.125Z,reverse,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:10.660Z,reverse,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:11.125Z,reverse,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:11.222Z,reverse,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:11.533Z,is, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:12.199Z,is,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:12.430Z,is,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:12.608Z,globals, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:14.013Z,globals,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:15.167Z,globals,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:15.461Z,globals,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:16.208Z,globals,b,b,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:16.343Z,globals,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:17.495Z,globals,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:17.647Z,globals,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:18.021Z,max, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:18.942Z,max,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:19.055Z,max,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:21.631Z,max,x,x,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:22.049Z,get, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:24.134Z,get,b,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:24.254Z,get,e,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:25.541Z,get,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:25.622Z,get,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:26.422Z,get,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:26.541Z,str, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:27.168Z,str,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:27.383Z,str,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:28.022Z,str,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:28.125Z,dict, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:28.942Z,dict,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:29.240Z,dict,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:29.975Z,dict,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:30.446Z,dict,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:30.743Z,delattr, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:31.641Z,delattr,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:31.839Z,delattr,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:32.272Z,delattr,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:32.598Z,delattr,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:33.245Z,delattr,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:33.461Z,delattr,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:33.845Z,delattr,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:34.085Z,isdigit, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:34.519Z,isdigit,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:34.653Z,isdigit,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:35.496Z,isdigit,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:35.696Z,isdigit,e,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:36.534Z,isdigit,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:37.191Z,isdigit,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:37.349Z,isdigit,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:38.014Z,isdigit,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:38.133Z,del, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:38.913Z,del,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:39.095Z,del,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:39.615Z,del,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:42.352Z,get,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:42.479Z,get,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:43.098Z,get,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:43.199Z,pass, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:44.584Z,pass,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:44.752Z,pass,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:45.086Z,pass,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:45.264Z,pass,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:45.503Z,slice, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:47.136Z,slice,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:47.326Z,slice,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:47.637Z,slice,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:47.839Z,slice,d,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:48.584Z,slice,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:48.847Z,slice,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:49.046Z,isdecimal, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:49.320Z,isdecimal,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:49.799Z,isdecimal,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:49.926Z,return, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:51.807Z,return,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:52.541Z,return,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:52.926Z,return,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:53.521Z,return,l,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:54.695Z,return,o,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:57.030Z,return,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:57.320Z,return,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:57.512Z,return,u,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:59.455Z,return,t,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:35:59.543Z,return,e,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:00.527Z,return,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:00.695Z,return,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:00.823Z,return,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:01.400Z,return,u,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:02.016Z,return,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:02.902Z,return,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:03.136Z,as, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:03.319Z,as,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:03.560Z,as,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:03.760Z,setdefault, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:04.200Z,setdefault,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:04.423Z,setdefault,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:05.487Z,setdefault,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:06.295Z,setdefault,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:06.511Z,setdefault,r,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:07.630Z,setdefault,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:09.166Z,setdefault,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:09.343Z,setdefault,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:10.295Z,setdefault,u,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:11.096Z,setdefault,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:11.767Z,setdefault,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:11.935Z,fromkeys, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:14.680Z,fromkeys,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:15.366Z,fromkeys,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:15.671Z,fromkeys,i,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:16.567Z,fromkeys,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:16.745Z,fromkeys,n,k,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:16.751Z,fromkeys,m,k,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:18.055Z,fromkeys,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:18.681Z,fromkeys,h,k,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:19.535Z,fromkeys,k,k,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:23.928Z,fromkeys,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:24.159Z,fromkeys,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:24.370Z,fromkeys,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:25.143Z,fromkeys,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:25.856Z,fromkeys,k,k,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:26.264Z,fromkeys,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:26.673Z,fromkeys,y,y,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:27.353Z,fromkeys,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:27.692Z,callable, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:28.463Z,callable,d,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:29.262Z,callable,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:29.538Z,callable,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:30.031Z,callable,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:30.208Z,callable,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:30.539Z,callable,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:31.999Z,callable,b,b,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:32.519Z,callable,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:32.751Z,callable,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:32.968Z,fabs, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:34.128Z,fabs,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:34.523Z,fabs,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:35.426Z,fabs,b,b,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:35.666Z,fabs,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:42.040Z,rsplit,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:42.216Z,rsplit,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:43.866Z,rsplit,f,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:44.423Z,rsplit,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:47.216Z,rsplit,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:47.376Z,rsplit,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:47.888Z,rsplit,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:48.601Z,rsplit,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:49.615Z,rsplit,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:50.119Z,rsplit,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:50.293Z,insert, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:50.711Z,insert,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:50.911Z,insert,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:51.209Z,insert,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:51.617Z,insert,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:52.816Z,insert,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:52.953Z,insert,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:53.137Z,chr, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:53.928Z,chr,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:54.625Z,chr,h,h,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:55.162Z,chr,t,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:55.930Z,chr,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:56.146Z,rstrip, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:56.472Z,rstrip,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:56.648Z,rstrip,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:57.098Z,rstrip,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:36:59.305Z,rstrip,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:00.776Z,rstrip,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:01.849Z,rstrip,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:02.050Z,pop, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:02.354Z,pop,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:02.943Z,pop,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:03.056Z,pop,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:03.499Z,isnumeric, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:04.160Z,isnumeric,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:05.034Z,isnumeric,s,s,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:05.312Z,isnumeric,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:06.139Z,isnumeric,u,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:06.663Z,isnumeric,m,m,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:07.193Z,isnumeric,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:08.025Z,isnumeric,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:08.263Z,isnumeric,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:09.122Z,isnumeric,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:09.475Z,property, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:11.033Z,property,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:11.643Z,property,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:12.736Z,property,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:13.579Z,property,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:14.168Z,property,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:14.864Z,property,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:15.864Z,property,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:16.042Z,property,y,y,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:16.217Z,zfill, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:17.625Z,zfill,z,z,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:19.713Z,zfill,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:20.441Z,zfill,u,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:21.320Z,zfill,o,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:21.671Z,zfill,l,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:23.096Z,zfill,z,z,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:24.098Z,zfill,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:24.329Z,zfill,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:24.561Z,zfill,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:24.762Z,zfill,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:24.993Z,replace, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:26.376Z,replace,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:27.787Z,replace,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:28.176Z,replace,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:28.923Z,replace,i,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:29.097Z,replace,a,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:29.234Z,replace,d,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:30.370Z,replace,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:30.602Z,replace,a,a,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:31.265Z,replace,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:31.586Z,replace,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:31.876Z,object, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:33.755Z,object,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:34.162Z,object,b,b,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:35.353Z,object,j,j,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:35.594Z,object,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:36.409Z,object,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:36.774Z,object,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:45.346Z,oct,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:45.481Z,oct,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:45.714Z,oct,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:45.874Z,zfill, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:46.418Z,zfill,z,z,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:47.586Z,zfill,f,f,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:48.232Z,zfill,i,i,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:48.569Z,zfill,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:48.730Z,zfill,l,l,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:48.883Z,extend, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:49.545Z,extend,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:50.322Z,extend,x,x,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:51.009Z,extend,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:51.233Z,extend,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:51.426Z,extend,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:52.105Z,extend,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:52.266Z,chr, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:53.282Z,chr,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:53.945Z,chr,h,h,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:55.251Z,chr,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:55.412Z,copy, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:56.050Z,copy,c,c,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:56.395Z,copy,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:57.242Z,copy,p,p,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:57.979Z,copy,y,y,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:37:58.196Z,round, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:00.937Z,round,p,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:01.068Z,round,o,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:01.900Z,round,r,r,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:02.084Z,round,o,o,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:02.962Z,round,u,u,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:03.723Z,round,n,n,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:04.356Z,round,d,d,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:04.561Z,getattr, , ,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:05.572Z,getattr,g,g,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:05.730Z,getattr,e,e,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:06.530Z,getattr,t,t,monkeytype,semicolemak,words,10,python,null
2022-12-04T21:38:06.683Z,getattr,a,a,monkeytype,semicolemak,words,10,python,null
